⚠️ File truncated for preview (showing first 0.5MB of 5.6MB)
────────────────────────────────────────────────────────────

timestamp,station,chlorine_mg_l,ph,turbidity_ntu,temperature_c,conductivity_us_cm,chlorine_compliant,ph_compliant,turbidity_compliant,overall_compliant
2024-01-05 13:00:00,Station-05-Coastal,1.85,7.17,0.27,22.1,495.0,Yes,Yes,Yes,Yes
2024-01-05 13:00:00,Station-06-Airport,2.081,7.26,0.25,22.1,418.6,Yes,Yes,Yes,Yes
2024-01-05 13:00:00,Station-07-Hospital,2.037,7.57,0.14,24.7,393.3,Yes,Yes,Yes,Yes
2024-01-05 13:00:00,Station-08-University,2.175,7.34,0.13,24.8,453.1,Yes,Yes,Yes,Yes
2024-01-05 13:00:00,Station-09-Mall,2.471,7.32,0.52,22.7,416.3,Yes,Yes,Yes,Yes
2024-01-05 13:00:00,Station-10-Port,2.69,7.33,0.49,22.4,406.0,Yes,Yes,Yes,Yes
2024-01-05 13:00:00,Station-11-Suburb-East,2.196,7.05,0.8,24.5,439.9,Yes,Yes,Yes,Yes
2024-01-05 13:00:00,Station-12-Suburb-West,1.885,7.18,0.37,28.2,476.2,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-01-Downtown,1.317,7.53,0.43,22.3,443.2,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-02-Industrial,1.681,7.5,0.18,25.2,456.7,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-03-Residential-North,1.652,7.09,0.2,31.9,456.0,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-04-Residential-South,1.55,7.34,0.64,26.4,456.2,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-05-Coastal,1.762,7.06,1.05,33.0,527.2,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-06-Airport,1.965,7.05,0.33,22.6,456.0,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-07-Hospital,2.058,7.11,0.43,30.6,437.0,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-08-University,1.663,7.34,0.47,26.9,480.2,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-09-Mall,2.171,7.34,0.31,24.1,435.4,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-10-Port,2.534,6.89,0.65,27.1,365.3,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-11-Suburb-East,2.109,7.17,0.14,26.4,427.0,Yes,Yes,Yes,Yes
2024-01-05 14:00:00,Station-12-Suburb-West,2.021,7.24,0.91,23.6,406.3,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-01-Downtown,1.288,7.29,0.21,27.8,462.6,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-02-Industrial,1.373,7.49,0.67,23.0,439.1,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-03-Residential-North,1.73,7.19,0.13,23.6,410.6,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-04-Residential-South,1.667,7.15,0.36,22.5,485.1,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-05-Coastal,1.657,7.37,0.72,24.4,585.1,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-06-Airport,1.853,7.46,0.74,27.4,484.0,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-07-Hospital,2.049,7.24,0.48,27.5,448.4,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-08-University,1.74,7.05,0.94,26.1,431.7,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-09-Mall,2.342,7.43,0.57,22.7,386.3,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-10-Port,2.633,7.24,0.73,22.7,433.9,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-11-Suburb-East,2.36,7.27,0.9,28.5,461.9,Yes,Yes,Yes,Yes
2024-01-05 15:00:00,Station-12-Suburb-West,2.371,7.22,0.41,27.9,499.4,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-01-Downtown,1.226,7.21,0.82,27.1,402.7,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-02-Industrial,1.537,7.1,0.09,27.6,449.0,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-03-Residential-North,1.314,7.39,0.16,30.0,434.2,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-04-Residential-South,1.568,7.32,0.7,34.2,430.8,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-05-Coastal,1.989,7.14,0.03,30.0,519.6,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-06-Airport,1.712,7.25,0.03,26.6,476.9,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-07-Hospital,2.074,7.49,0.31,22.8,432.4,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-08-University,2.058,6.98,0.5,30.5,498.3,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-09-Mall,2.213,7.33,0.45,25.7,432.7,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-10-Port,1.998,7.04,0.59,26.0,431.1,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-11-Suburb-East,2.687,7.38,0.72,22.8,398.8,Yes,Yes,Yes,Yes
2024-01-05 16:00:00,Station-12-Suburb-West,2.251,7.25,0.61,23.7,459.1,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-01-Downtown,1.471,7.39,0.62,24.3,434.7,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-02-Industrial,1.55,7.2,0.22,23.7,451.8,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-03-Residential-North,1.534,7.44,0.27,26.3,457.1,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-04-Residential-South,1.633,7.37,0.88,27.0,432.0,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-05-Coastal,1.802,7.15,0.48,23.2,500.1,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-06-Airport,1.934,7.21,0.52,25.0,434.4,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-07-Hospital,2.219,7.25,0.41,28.4,455.6,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-08-University,1.975,7.25,0.47,24.2,434.8,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-09-Mall,2.342,7.27,0.92,22.8,419.4,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-10-Port,2.263,7.44,0.23,27.6,450.2,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-11-Suburb-East,2.459,7.19,0.41,22.0,481.5,Yes,Yes,Yes,Yes
2024-01-05 17:00:00,Station-12-Suburb-West,2.03,7.07,0.07,25.4,469.1,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-01-Downtown,1.096,7.21,1.17,24.3,426.6,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-02-Industrial,1.301,7.24,0.79,26.1,479.4,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-03-Residential-North,1.263,7.39,0.95,23.2,438.6,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-04-Residential-South,1.425,7.28,1.2,25.6,456.6,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-05-Coastal,1.786,7.29,0.31,23.7,575.8,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-06-Airport,1.773,7.47,0.7,28.1,424.0,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-07-Hospital,1.578,7.47,0.55,30.1,398.7,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-08-University,1.887,7.26,0.6,31.3,461.0,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-09-Mall,1.944,7.1,0.37,29.3,463.2,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-10-Port,2.025,7.41,1.16,22.2,446.3,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-11-Suburb-East,1.908,7.38,0.5,23.2,474.2,Yes,Yes,Yes,Yes
2024-01-05 18:00:00,Station-12-Suburb-West,1.965,7.42,0.57,27.8,472.2,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-01-Downtown,1.228,7.19,0.42,22.2,437.5,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-02-Industrial,1.669,7.27,0.5,25.1,502.5,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-03-Residential-North,1.583,7.16,0.32,22.2,429.2,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-04-Residential-South,1.387,7.22,0.35,24.4,456.3,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-05-Coastal,1.757,7.35,0.5,23.5,478.2,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-06-Airport,1.712,7.1,0.0,24.2,415.3,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-07-Hospital,1.846,7.49,0.02,25.4,404.6,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-08-University,1.672,7.64,0.93,35.0,490.2,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-09-Mall,2.016,7.52,0.42,23.0,453.5,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-10-Port,1.839,7.32,0.94,26.8,465.8,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-11-Suburb-East,2.349,7.3,1.04,25.2,498.4,Yes,Yes,Yes,Yes
2024-01-05 19:00:00,Station-12-Suburb-West,1.989,7.46,0.66,25.4,460.3,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-01-Downtown,1.172,7.5,0.98,25.3,464.3,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-02-Industrial,1.162,7.21,0.51,22.0,464.3,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-03-Residential-North,1.423,7.34,0.43,29.7,498.6,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-04-Residential-South,1.46,7.11,0.35,26.6,422.0,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-05-Coastal,1.696,7.33,0.95,22.9,536.3,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-06-Airport,1.705,7.44,0.54,24.2,489.9,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-07-Hospital,2.057,7.39,0.47,23.5,440.1,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-08-University,1.996,7.3,0.48,28.0,424.2,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-09-Mall,2.197,7.31,0.87,31.9,430.0,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-10-Port,2.057,7.54,0.5,26.3,457.6,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-11-Suburb-East,2.275,7.37,0.61,23.1,454.8,Yes,Yes,Yes,Yes
2024-01-05 20:00:00,Station-12-Suburb-West,1.855,7.11,0.51,22.2,481.3,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-01-Downtown,1.145,7.34,0.73,23.7,437.9,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-02-Industrial,1.499,7.54,0.57,25.9,507.9,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-03-Residential-North,1.527,7.4,0.54,26.0,489.8,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-04-Residential-South,1.56,7.28,0.61,31.5,447.5,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-05-Coastal,1.749,7.18,0.77,25.1,574.2,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-06-Airport,1.607,7.19,0.3,28.7,445.4,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-07-Hospital,1.754,7.47,1.1,23.6,434.4,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-08-University,1.994,7.05,0.85,25.4,455.5,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-09-Mall,2.157,7.3,0.75,28.9,453.4,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-10-Port,2.394,7.43,0.62,22.2,429.7,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-11-Suburb-East,2.433,7.72,0.62,23.5,464.6,Yes,Yes,Yes,Yes
2024-01-05 21:00:00,Station-12-Suburb-West,0.103,7.28,0.89,29.3,423.8,No,Yes,Yes,No
2024-01-05 22:00:00,Station-01-Downtown,1.43,7.39,0.76,27.3,429.6,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-02-Industrial,1.661,7.31,0.46,28.1,395.0,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-03-Residential-North,1.536,7.17,0.43,24.4,473.6,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-04-Residential-South,1.65,7.32,0.95,28.3,389.5,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-05-Coastal,2.317,7.23,0.85,28.9,545.4,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-06-Airport,1.933,7.33,0.21,25.5,470.1,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-07-Hospital,1.666,7.06,0.4,23.5,435.5,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-08-University,2.035,7.04,0.28,22.8,458.8,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-09-Mall,2.286,7.01,0.87,32.6,465.5,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-10-Port,2.232,7.45,0.57,22.9,440.6,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-11-Suburb-East,2.15,7.29,0.18,26.7,416.5,Yes,Yes,Yes,Yes
2024-01-05 22:00:00,Station-12-Suburb-West,2.101,7.24,0.66,24.7,405.3,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-01-Downtown,1.383,7.45,0.75,25.1,470.6,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-02-Industrial,1.524,7.39,0.97,25.4,465.6,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-03-Residential-North,1.284,7.15,0.13,26.5,458.4,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-04-Residential-South,1.747,7.17,0.5,26.8,433.1,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-05-Coastal,1.686,7.19,0.1,23.0,538.8,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-06-Airport,1.777,7.35,0.6,24.9,427.6,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-07-Hospital,2.251,7.44,0.0,22.6,465.3,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-08-University,1.766,7.35,0.47,25.2,454.8,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-09-Mall,2.244,7.43,0.22,30.7,440.3,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-10-Port,2.19,7.15,0.0,30.4,449.5,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-11-Suburb-East,2.379,6.97,0.65,22.2,473.0,Yes,Yes,Yes,Yes
2024-01-05 23:00:00,Station-12-Suburb-West,1.864,7.17,0.57,28.4,428.9,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-01-Downtown,1.147,7.28,0.58,26.1,457.2,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-02-Industrial,1.747,7.12,0.46,23.9,400.8,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-03-Residential-North,1.342,7.36,0.33,25.0,455.9,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-04-Residential-South,1.47,7.34,0.72,26.5,439.6,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-05-Coastal,1.731,7.26,0.44,22.2,551.1,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-06-Airport,1.636,7.1,0.62,29.1,479.7,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-07-Hospital,1.87,7.27,0.92,23.3,465.3,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-08-University,2.059,7.43,0.32,26.7,420.3,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-09-Mall,1.965,7.11,0.6,22.4,421.3,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-10-Port,2.418,7.33,0.53,27.0,436.1,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-11-Suburb-East,2.452,7.26,0.7,25.9,494.9,Yes,Yes,Yes,Yes
2024-01-06 00:00:00,Station-12-Suburb-West,2.146,7.2,0.41,33.6,482.6,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-01-Downtown,1.423,7.52,0.49,22.7,431.7,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-02-Industrial,1.489,7.4,0.16,23.3,462.1,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-03-Residential-North,1.544,7.31,0.98,24.8,463.9,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-04-Residential-South,1.774,7.09,0.59,28.7,456.4,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-05-Coastal,1.985,7.23,0.0,22.1,529.4,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-06-Airport,1.918,7.44,0.52,24.2,415.7,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-07-Hospital,2.261,7.14,0.02,23.6,448.0,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-08-University,1.977,7.42,0.17,24.4,405.0,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-09-Mall,2.139,7.5,0.47,24.9,450.3,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-10-Port,2.622,7.28,0.07,24.7,439.9,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-11-Suburb-East,2.264,7.24,0.61,23.2,466.5,Yes,Yes,Yes,Yes
2024-01-06 01:00:00,Station-12-Suburb-West,2.013,7.21,0.22,28.7,426.7,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-01-Downtown,1.436,7.47,0.78,22.3,462.0,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-02-Industrial,1.498,7.5,0.71,24.5,479.2,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-03-Residential-North,1.433,7.29,0.81,25.4,450.0,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-04-Residential-South,1.553,7.29,0.0,22.6,452.7,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-05-Coastal,2.052,7.52,0.17,29.4,518.8,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-06-Airport,1.905,7.32,1.13,27.9,492.9,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-07-Hospital,2.05,7.22,0.54,22.3,439.8,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-08-University,2.278,7.25,0.48,22.6,405.0,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-09-Mall,2.28,7.42,0.42,23.3,440.5,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-10-Port,2.207,7.21,0.0,24.7,410.2,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-11-Suburb-East,2.333,6.99,0.2,24.7,452.7,Yes,Yes,Yes,Yes
2024-01-06 02:00:00,Station-12-Suburb-West,2.105,7.34,0.0,26.4,437.4,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-01-Downtown,1.532,7.39,0.67,22.3,465.9,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-02-Industrial,1.708,7.36,1.01,24.7,395.9,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-03-Residential-North,1.677,7.43,0.61,24.8,432.0,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-04-Residential-South,1.663,7.35,0.76,24.4,444.3,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-05-Coastal,1.832,7.44,0.54,26.5,518.0,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-06-Airport,2.036,7.55,0.62,24.8,426.7,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-07-Hospital,2.096,7.34,0.27,28.4,463.8,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-08-University,2.093,6.85,0.19,23.8,435.1,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-09-Mall,2.396,7.25,0.86,22.9,414.8,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-10-Port,1.939,7.25,0.15,28.8,403.2,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-11-Suburb-East,2.279,7.57,0.13,22.5,419.1,Yes,Yes,Yes,Yes
2024-01-06 03:00:00,Station-12-Suburb-West,1.975,7.14,0.69,22.7,489.7,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-01-Downtown,1.423,7.51,0.61,24.6,446.2,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-02-Industrial,1.248,7.26,0.33,25.0,467.8,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-03-Residential-North,1.612,7.34,0.76,25.1,496.4,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-04-Residential-South,1.618,7.24,0.61,27.2,410.2,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-05-Coastal,1.39,7.25,0.25,25.3,587.5,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-06-Airport,1.943,7.31,0.77,28.2,425.4,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-07-Hospital,2.002,7.53,0.32,28.7,430.6,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-08-University,2.19,7.28,0.41,23.3,441.7,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-09-Mall,2.275,7.5,0.53,24.6,483.7,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-10-Port,2.41,7.47,0.0,22.2,462.1,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-11-Suburb-East,2.38,7.17,0.36,25.7,460.1,Yes,Yes,Yes,Yes
2024-01-06 04:00:00,Station-12-Suburb-West,2.202,7.26,0.72,24.6,432.0,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-01-Downtown,1.752,7.49,0.25,23.8,416.8,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-02-Industrial,1.564,7.28,7.98,25.8,401.7,Yes,Yes,No,No
2024-01-06 05:00:00,Station-03-Residential-North,1.754,7.1,0.76,25.2,477.7,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-04-Residential-South,1.898,7.29,0.73,26.6,458.4,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-05-Coastal,1.754,7.26,0.62,26.3,875.1,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-06-Airport,1.98,7.27,0.06,32.6,417.9,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-07-Hospital,2.142,7.27,0.0,22.5,423.9,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-08-University,2.019,7.63,0.56,26.8,475.7,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-09-Mall,2.255,7.45,0.38,33.0,443.8,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-10-Port,2.124,7.07,0.43,24.4,408.9,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-11-Suburb-East,2.619,7.19,0.4,23.3,466.4,Yes,Yes,Yes,Yes
2024-01-06 05:00:00,Station-12-Suburb-West,1.905,7.2,0.0,24.4,431.5,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-01-Downtown,1.252,7.2,0.01,29.4,452.6,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-02-Industrial,1.38,7.33,0.17,26.4,434.9,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-03-Residential-North,1.647,7.19,0.72,26.9,461.0,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-04-Residential-South,1.5,7.17,1.34,24.7,425.3,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-05-Coastal,1.645,7.44,0.95,27.7,566.2,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-06-Airport,1.913,7.25,0.74,22.1,380.8,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-07-Hospital,1.797,7.38,1.15,22.7,461.4,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-08-University,2.001,7.24,0.25,26.6,409.8,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-09-Mall,2.17,7.43,0.54,25.2,480.3,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-10-Port,2.532,7.04,0.77,22.7,459.6,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-11-Suburb-East,2.404,7.53,0.56,32.8,414.6,Yes,Yes,Yes,Yes
2024-01-06 06:00:00,Station-12-Suburb-West,2.114,7.09,0.17,24.1,471.6,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-01-Downtown,1.277,7.44,0.31,24.9,443.6,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-02-Industrial,1.339,7.53,0.79,28.6,451.8,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-03-Residential-North,1.65,7.4,1.01,22.3,500.6,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-04-Residential-South,1.579,7.45,0.46,24.8,477.1,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-05-Coastal,1.483,7.53,1.15,22.0,571.4,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-06-Airport,1.72,7.43,0.7,23.1,462.1,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-07-Hospital,1.676,7.36,0.5,32.3,476.2,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-08-University,2.156,7.38,0.42,24.9,397.7,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-09-Mall,1.959,7.45,0.42,26.8,433.5,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-10-Port,2.25,7.68,0.53,22.4,444.9,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-11-Suburb-East,2.271,7.34,0.69,26.2,411.5,Yes,Yes,Yes,Yes
2024-01-06 07:00:00,Station-12-Suburb-West,2.07,7.13,0.84,26.6,465.5,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-01-Downtown,1.701,7.11,1.01,30.5,447.5,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-02-Industrial,1.275,7.33,0.76,28.5,445.1,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-03-Residential-North,1.422,7.3,0.67,26.1,432.4,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-04-Residential-South,1.432,7.36,0.47,24.3,454.9,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-05-Coastal,1.642,7.2,0.72,30.1,523.0,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-06-Airport,1.745,7.28,0.43,31.7,422.0,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-07-Hospital,1.911,7.19,0.58,27.7,462.3,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-08-University,1.954,7.42,0.88,22.3,437.1,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-09-Mall,1.991,7.02,1.07,25.5,415.2,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-10-Port,2.073,7.13,0.93,22.4,420.7,Yes,Yes,Yes,Yes
2024-01-06 08:00:00,Station-11-Suburb-East,2.179,7.15,0.94,29.1,452.5,Yes,Yes,Yes,Yes
