⚠️ File truncated for preview (showing first 0.5MB of 3.4MB)
────────────────────────────────────────────────────────────

timestamp,facility,energy_consumption_kwh,energy_cost_usd,energy_rate_per_kwh,rate_period,water_produced_gallons,energy_efficiency_gal_per_kwh
2024-01-09 11:00:00,Operations-Center,47.72,5.73,0.12,Mid,,
2024-01-09 12:00:00,Main-Treatment-Plant,1180.42,141.65,0.12,Mid,590.2,0.5
2024-01-09 12:00:00,North-Pumping-Station,611.51,73.38,0.12,Mid,733.8,1.2
2024-01-09 12:00:00,South-Pumping-Station,489.55,58.75,0.12,Mid,587.5,1.2
2024-01-09 12:00:00,Desalination-Plant,1118.04,134.16,0.12,Mid,559.0,0.5
2024-01-09 12:00:00,Booster-Station-1,456.27,54.75,0.12,Mid,547.5,1.2
2024-01-09 12:00:00,Booster-Station-2,474.15,56.9,0.12,Mid,569.0,1.2
2024-01-09 12:00:00,Admin-Building,94.7,11.36,0.12,Mid,,
2024-01-09 12:00:00,Laboratory,71.43,8.57,0.12,Mid,,
2024-01-09 12:00:00,Operations-Center,68.05,8.17,0.12,Mid,,
2024-01-09 13:00:00,Main-Treatment-Plant,1233.37,148.0,0.12,Mid,616.7,0.5
2024-01-09 13:00:00,North-Pumping-Station,574.35,68.92,0.12,Mid,689.2,1.2
2024-01-09 13:00:00,South-Pumping-Station,474.19,56.9,0.12,Mid,569.0,1.2
2024-01-09 13:00:00,Desalination-Plant,1150.42,138.05,0.12,Mid,575.2,0.5
2024-01-09 13:00:00,Booster-Station-1,404.9,48.59,0.12,Mid,485.9,1.2
2024-01-09 13:00:00,Booster-Station-2,488.13,58.58,0.12,Mid,585.8,1.2
2024-01-09 13:00:00,Admin-Building,74.78,8.97,0.12,Mid,,
2024-01-09 13:00:00,Laboratory,67.54,8.1,0.12,Mid,,
2024-01-09 13:00:00,Operations-Center,57.75,6.93,0.12,Mid,,
2024-01-09 14:00:00,Main-Treatment-Plant,1259.99,226.8,0.18,Peak,630.0,0.5
2024-01-09 14:00:00,North-Pumping-Station,576.15,103.71,0.18,Peak,691.4,1.2
2024-01-09 14:00:00,South-Pumping-Station,468.92,84.4,0.18,Peak,562.7,1.2
2024-01-09 14:00:00,Desalination-Plant,1115.39,200.77,0.18,Peak,557.7,0.5
2024-01-09 14:00:00,Booster-Station-1,426.31,76.74,0.18,Peak,511.6,1.2
2024-01-09 14:00:00,Booster-Station-2,477.34,85.92,0.18,Peak,572.8,1.2
2024-01-09 14:00:00,Admin-Building,70.38,12.67,0.18,Peak,,
2024-01-09 14:00:00,Laboratory,72.03,12.97,0.18,Peak,,
2024-01-09 14:00:00,Operations-Center,84.96,15.29,0.18,Peak,,
2024-01-09 15:00:00,Main-Treatment-Plant,1227.02,220.86,0.18,Peak,613.5,0.5
2024-01-09 15:00:00,North-Pumping-Station,562.77,101.3,0.18,Peak,675.3,1.2
2024-01-09 15:00:00,South-Pumping-Station,460.57,82.9,0.18,Peak,552.7,1.2
2024-01-09 15:00:00,Desalination-Plant,1120.64,201.71,0.18,Peak,560.3,0.5
2024-01-09 15:00:00,Booster-Station-1,464.38,83.59,0.18,Peak,557.3,1.2
2024-01-09 15:00:00,Booster-Station-2,426.97,76.85,0.18,Peak,512.4,1.2
2024-01-09 15:00:00,Admin-Building,70.06,12.61,0.18,Peak,,
2024-01-09 15:00:00,Laboratory,79.1,14.24,0.18,Peak,,
2024-01-09 15:00:00,Operations-Center,73.3,13.19,0.18,Peak,,
2024-01-09 16:00:00,Main-Treatment-Plant,1123.14,202.16,0.18,Peak,561.6,0.5
2024-01-09 16:00:00,North-Pumping-Station,530.57,95.5,0.18,Peak,636.7,1.2
2024-01-09 16:00:00,South-Pumping-Station,488.3,87.89,0.18,Peak,586.0,1.2
2024-01-09 16:00:00,Desalination-Plant,1173.98,211.32,0.18,Peak,587.0,0.5
2024-01-09 16:00:00,Booster-Station-1,533.13,95.96,0.18,Peak,639.8,1.2
2024-01-09 16:00:00,Booster-Station-2,427.09,76.88,0.18,Peak,512.5,1.2
2024-01-09 16:00:00,Admin-Building,61.64,11.09,0.18,Peak,,
2024-01-09 16:00:00,Laboratory,67.56,12.16,0.18,Peak,,
2024-01-09 16:00:00,Operations-Center,65.37,11.77,0.18,Peak,,
2024-01-09 17:00:00,Main-Treatment-Plant,1248.22,224.68,0.18,Peak,624.1,0.5
2024-01-09 17:00:00,North-Pumping-Station,623.46,112.22,0.18,Peak,748.2,1.2
2024-01-09 17:00:00,South-Pumping-Station,395.11,71.12,0.18,Peak,474.1,1.2
2024-01-09 17:00:00,Desalination-Plant,1280.52,230.49,0.18,Peak,640.3,0.5
2024-01-09 17:00:00,Booster-Station-1,368.94,66.41,0.18,Peak,442.7,1.2
2024-01-09 17:00:00,Booster-Station-2,437.77,78.8,0.18,Peak,525.3,1.2
2024-01-09 17:00:00,Admin-Building,67.93,12.23,0.18,Peak,,
2024-01-09 17:00:00,Laboratory,76.18,13.71,0.18,Peak,,
2024-01-09 17:00:00,Operations-Center,74.45,13.4,0.18,Peak,,
2024-01-09 18:00:00,Main-Treatment-Plant,1738.4,312.91,0.18,Peak,869.2,0.5
2024-01-09 18:00:00,North-Pumping-Station,816.58,146.98,0.18,Peak,979.9,1.2
2024-01-09 18:00:00,South-Pumping-Station,624.62,112.43,0.18,Peak,749.5,1.2
2024-01-09 18:00:00,Desalination-Plant,1917.38,345.13,0.18,Peak,958.7,0.5
2024-01-09 18:00:00,Booster-Station-1,623.69,112.27,0.18,Peak,748.4,1.2
2024-01-09 18:00:00,Booster-Station-2,670.46,120.68,0.18,Peak,804.6,1.2
2024-01-09 18:00:00,Admin-Building,11.73,2.11,0.18,Peak,,
2024-01-09 18:00:00,Laboratory,9.83,1.77,0.18,Peak,,
2024-01-09 18:00:00,Operations-Center,7.39,1.33,0.18,Peak,,
2024-01-09 19:00:00,Main-Treatment-Plant,1700.24,306.04,0.18,Peak,850.1,0.5
2024-01-09 19:00:00,North-Pumping-Station,889.5,160.11,0.18,Peak,1067.4,1.2
2024-01-09 19:00:00,South-Pumping-Station,731.36,131.64,0.18,Peak,877.6,1.2
2024-01-09 19:00:00,Desalination-Plant,1700.58,306.1,0.18,Peak,850.3,0.5
2024-01-09 19:00:00,Booster-Station-1,640.56,115.3,0.18,Peak,768.7,1.2
2024-01-09 19:00:00,Booster-Station-2,663.95,119.51,0.18,Peak,796.7,1.2
2024-01-09 19:00:00,Admin-Building,8.55,1.54,0.18,Peak,,
2024-01-09 19:00:00,Laboratory,9.36,1.69,0.18,Peak,,
2024-01-09 19:00:00,Operations-Center,10.43,1.88,0.18,Peak,,
2024-01-09 20:00:00,Main-Treatment-Plant,1664.22,299.56,0.18,Peak,832.1,0.5
2024-01-09 20:00:00,North-Pumping-Station,776.33,139.74,0.18,Peak,931.6,1.2
2024-01-09 20:00:00,South-Pumping-Station,685.65,123.42,0.18,Peak,822.8,1.2
2024-01-09 20:00:00,Desalination-Plant,1830.31,329.46,0.18,Peak,915.2,0.5
2024-01-09 20:00:00,Booster-Station-1,645.43,116.18,0.18,Peak,774.5,1.2
2024-01-09 20:00:00,Booster-Station-2,596.76,107.42,0.18,Peak,716.1,1.2
2024-01-09 20:00:00,Admin-Building,8.81,1.59,0.18,Peak,,
2024-01-09 20:00:00,Laboratory,12.14,2.18,0.18,Peak,,
2024-01-09 20:00:00,Operations-Center,11.7,2.11,0.18,Peak,,
2024-01-09 21:00:00,Main-Treatment-Plant,1675.87,201.1,0.12,Mid,837.9,0.5
2024-01-09 21:00:00,North-Pumping-Station,779.72,93.57,0.12,Mid,935.7,1.2
2024-01-09 21:00:00,South-Pumping-Station,547.99,65.76,0.12,Mid,657.6,1.2
2024-01-09 21:00:00,Desalination-Plant,1641.42,196.97,0.12,Mid,820.7,0.5
2024-01-09 21:00:00,Booster-Station-1,641.88,77.03,0.12,Mid,770.3,1.2
2024-01-09 21:00:00,Booster-Station-2,652.04,78.24,0.12,Mid,782.4,1.2
2024-01-09 21:00:00,Admin-Building,8.1,0.97,0.12,Mid,,
2024-01-09 21:00:00,Laboratory,5.73,0.69,0.12,Mid,,
2024-01-09 21:00:00,Operations-Center,9.82,1.18,0.12,Mid,,
2024-01-09 22:00:00,Main-Treatment-Plant,1110.24,133.23,0.12,Mid,555.1,0.5
2024-01-09 22:00:00,North-Pumping-Station,576.34,69.16,0.12,Mid,691.6,1.2
2024-01-09 22:00:00,South-Pumping-Station,438.16,52.58,0.12,Mid,525.8,1.2
2024-01-09 22:00:00,Desalination-Plant,1243.09,149.17,0.12,Mid,621.5,0.5
2024-01-09 22:00:00,Booster-Station-1,400.89,48.11,0.12,Mid,481.1,1.2
2024-01-09 22:00:00,Booster-Station-2,448.77,53.85,0.12,Mid,538.5,1.2
2024-01-09 22:00:00,Admin-Building,9.55,1.15,0.12,Mid,,
2024-01-09 22:00:00,Laboratory,7.47,0.9,0.12,Mid,,
2024-01-09 22:00:00,Operations-Center,4.92,0.59,0.12,Mid,,
2024-01-09 23:00:00,Main-Treatment-Plant,1179.11,141.49,0.12,Mid,589.6,0.5
2024-01-09 23:00:00,North-Pumping-Station,539.95,64.79,0.12,Mid,647.9,1.2
2024-01-09 23:00:00,South-Pumping-Station,413.74,49.65,0.12,Mid,496.5,1.2
2024-01-09 23:00:00,Desalination-Plant,1092.54,131.1,0.12,Mid,546.3,0.5
2024-01-09 23:00:00,Booster-Station-1,410.97,49.32,0.12,Mid,493.2,1.2
2024-01-09 23:00:00,Booster-Station-2,427.85,51.34,0.12,Mid,513.4,1.2
2024-01-09 23:00:00,Admin-Building,6.92,0.83,0.12,Mid,,
2024-01-09 23:00:00,Laboratory,7.45,0.89,0.12,Mid,,
2024-01-09 23:00:00,Operations-Center,7.97,0.96,0.12,Mid,,
2024-01-10 00:00:00,Main-Treatment-Plant,700.33,56.03,0.08,Off-Peak,350.2,0.5
2024-01-10 00:00:00,North-Pumping-Station,311.6,24.93,0.08,Off-Peak,373.9,1.2
2024-01-10 00:00:00,South-Pumping-Station,256.93,20.55,0.08,Off-Peak,308.3,1.2
2024-01-10 00:00:00,Desalination-Plant,724.32,57.95,0.08,Off-Peak,362.2,0.5
2024-01-10 00:00:00,Booster-Station-1,232.07,18.57,0.08,Off-Peak,278.5,1.2
2024-01-10 00:00:00,Booster-Station-2,301.24,24.1,0.08,Off-Peak,361.5,1.2
2024-01-10 00:00:00,Admin-Building,4.76,0.38,0.08,Off-Peak,,
2024-01-10 00:00:00,Laboratory,3.36,0.27,0.08,Off-Peak,,
2024-01-10 00:00:00,Operations-Center,4.49,0.36,0.08,Off-Peak,,
2024-01-10 01:00:00,Main-Treatment-Plant,682.38,54.59,0.08,Off-Peak,341.2,0.5
2024-01-10 01:00:00,North-Pumping-Station,319.41,25.55,0.08,Off-Peak,383.3,1.2
2024-01-10 01:00:00,South-Pumping-Station,285.56,22.85,0.08,Off-Peak,342.7,1.2
2024-01-10 01:00:00,Desalination-Plant,766.33,61.31,0.08,Off-Peak,383.2,0.5
2024-01-10 01:00:00,Booster-Station-1,271.97,21.76,0.08,Off-Peak,326.4,1.2
2024-01-10 01:00:00,Booster-Station-2,296.9,23.75,0.08,Off-Peak,356.3,1.2
2024-01-10 01:00:00,Admin-Building,4.08,0.33,0.08,Off-Peak,,
2024-01-10 01:00:00,Laboratory,3.95,0.32,0.08,Off-Peak,,
2024-01-10 01:00:00,Operations-Center,3.6,0.29,0.08,Off-Peak,,
2024-01-10 02:00:00,Main-Treatment-Plant,683.15,54.65,0.08,Off-Peak,341.6,0.5
2024-01-10 02:00:00,North-Pumping-Station,383.35,30.67,0.08,Off-Peak,460.0,1.2
2024-01-10 02:00:00,South-Pumping-Station,236.92,18.95,0.08,Off-Peak,284.3,1.2
2024-01-10 02:00:00,Desalination-Plant,627.95,50.24,0.08,Off-Peak,314.0,0.5
2024-01-10 02:00:00,Booster-Station-1,266.52,21.32,0.08,Off-Peak,319.8,1.2
2024-01-10 02:00:00,Booster-Station-2,272.47,21.8,0.08,Off-Peak,327.0,1.2
2024-01-10 02:00:00,Admin-Building,3.55,0.28,0.08,Off-Peak,,
2024-01-10 02:00:00,Laboratory,4.19,0.34,0.08,Off-Peak,,
2024-01-10 02:00:00,Operations-Center,2.79,0.22,0.08,Off-Peak,,
2024-01-10 03:00:00,Main-Treatment-Plant,747.16,59.77,0.08,Off-Peak,373.6,0.5
2024-01-10 03:00:00,North-Pumping-Station,323.75,25.9,0.08,Off-Peak,388.5,1.2
2024-01-10 03:00:00,South-Pumping-Station,212.09,16.97,0.08,Off-Peak,254.5,1.2
2024-01-10 03:00:00,Desalination-Plant,728.95,58.32,0.08,Off-Peak,364.5,0.5
2024-01-10 03:00:00,Booster-Station-1,263.36,21.07,0.08,Off-Peak,316.0,1.2
2024-01-10 03:00:00,Booster-Station-2,265.31,21.23,0.08,Off-Peak,318.4,1.2
2024-01-10 03:00:00,Admin-Building,3.27,0.26,0.08,Off-Peak,,
2024-01-10 03:00:00,Laboratory,4.36,0.35,0.08,Off-Peak,,
2024-01-10 03:00:00,Operations-Center,3.97,0.32,0.08,Off-Peak,,
2024-01-10 04:00:00,Main-Treatment-Plant,720.72,57.66,0.08,Off-Peak,360.4,0.5
2024-01-10 04:00:00,North-Pumping-Station,341.44,27.32,0.08,Off-Peak,409.7,1.2
2024-01-10 04:00:00,South-Pumping-Station,286.84,22.95,0.08,Off-Peak,344.2,1.2
2024-01-10 04:00:00,Desalination-Plant,756.32,60.51,0.08,Off-Peak,378.2,0.5
2024-01-10 04:00:00,Booster-Station-1,279.54,22.36,0.08,Off-Peak,335.4,1.2
2024-01-10 04:00:00,Booster-Station-2,271.39,21.71,0.08,Off-Peak,325.7,1.2
2024-01-10 04:00:00,Admin-Building,4.45,0.36,0.08,Off-Peak,,
2024-01-10 04:00:00,Laboratory,4.76,0.38,0.08,Off-Peak,,
2024-01-10 04:00:00,Operations-Center,5.26,0.42,0.08,Off-Peak,,
2024-01-10 05:00:00,Main-Treatment-Plant,834.81,66.78,0.08,Off-Peak,417.4,0.5
2024-01-10 05:00:00,North-Pumping-Station,360.02,28.8,0.08,Off-Peak,432.0,1.2
2024-01-10 05:00:00,South-Pumping-Station,278.23,22.26,0.08,Off-Peak,333.9,1.2
2024-01-10 05:00:00,Desalination-Plant,740.61,59.25,0.08,Off-Peak,370.3,0.5
2024-01-10 05:00:00,Booster-Station-1,263.43,21.07,0.08,Off-Peak,316.1,1.2
2024-01-10 05:00:00,Booster-Station-2,280.19,22.42,0.08,Off-Peak,336.2,1.2
2024-01-10 05:00:00,Admin-Building,4.46,0.36,0.08,Off-Peak,,
2024-01-10 05:00:00,Laboratory,4.21,0.34,0.08,Off-Peak,,
2024-01-10 05:00:00,Operations-Center,4.68,0.37,0.08,Off-Peak,,
2024-01-10 06:00:00,Main-Treatment-Plant,1804.55,216.55,0.12,Mid,902.3,0.5
2024-01-10 06:00:00,North-Pumping-Station,818.55,98.23,0.12,Mid,982.3,1.2
2024-01-10 06:00:00,South-Pumping-Station,627.36,75.28,0.12,Mid,752.8,1.2
2024-01-10 06:00:00,Desalination-Plant,1793.72,215.25,0.12,Mid,896.9,0.5
2024-01-10 06:00:00,Booster-Station-1,617.5,74.1,0.12,Mid,741.0,1.2
2024-01-10 06:00:00,Booster-Station-2,751.29,90.15,0.12,Mid,901.5,1.2
2024-01-10 06:00:00,Admin-Building,9.85,1.18,0.12,Mid,,
2024-01-10 06:00:00,Laboratory,9.18,1.1,0.12,Mid,,
2024-01-10 06:00:00,Operations-Center,11.89,1.43,0.12,Mid,,
2024-01-10 07:00:00,Main-Treatment-Plant,1833.55,220.03,0.12,Mid,916.8,0.5
2024-01-10 07:00:00,North-Pumping-Station,941.87,113.02,0.12,Mid,1130.2,1.2
2024-01-10 07:00:00,South-Pumping-Station,673.25,80.79,0.12,Mid,807.9,1.2
2024-01-10 07:00:00,Desalination-Plant,1731.71,207.81,0.12,Mid,865.9,0.5
2024-01-10 07:00:00,Booster-Station-1,648.58,77.83,0.12,Mid,778.3,1.2
2024-01-10 07:00:00,Booster-Station-2,624.04,74.88,0.12,Mid,748.8,1.2
2024-01-10 07:00:00,Admin-Building,10.99,1.32,0.12,Mid,,
2024-01-10 07:00:00,Laboratory,12.66,1.52,0.12,Mid,,
2024-01-10 07:00:00,Operations-Center,14.36,1.72,0.12,Mid,,
2024-01-10 08:00:00,Main-Treatment-Plant,1884.25,226.11,0.12,Mid,942.1,0.5
2024-01-10 08:00:00,North-Pumping-Station,805.61,96.67,0.12,Mid,966.7,1.2
2024-01-10 08:00:00,South-Pumping-Station,883.9,106.07,0.12,Mid,1060.7,1.2
2024-01-10 08:00:00,Desalination-Plant,1887.79,226.53,0.12,Mid,943.9,0.5
2024-01-10 08:00:00,Booster-Station-1,716.4,85.97,0.12,Mid,859.7,1.2
2024-01-10 08:00:00,Booster-Station-2,701.74,84.21,0.12,Mid,842.1,1.2
2024-01-10 08:00:00,Admin-Building,81.85,9.82,0.12,Mid,,
2024-01-10 08:00:00,Laboratory,86.75,10.41,0.12,Mid,,
2024-01-10 08:00:00,Operations-Center,84.82,10.18,0.12,Mid,,
2024-01-10 09:00:00,Main-Treatment-Plant,1697.78,203.73,0.12,Mid,848.9,0.5
2024-01-10 09:00:00,North-Pumping-Station,901.36,108.16,0.12,Mid,1081.6,1.2
2024-01-10 09:00:00,South-Pumping-Station,708.04,84.96,0.12,Mid,849.6,1.2
2024-01-10 09:00:00,Desalination-Plant,1784.65,214.16,0.12,Mid,892.3,0.5
2024-01-10 09:00:00,Booster-Station-1,648.95,77.87,0.12,Mid,778.7,1.2
2024-01-10 09:00:00,Booster-Station-2,663.0,79.56,0.12,Mid,795.6,1.2
2024-01-10 09:00:00,Admin-Building,81.17,9.74,0.12,Mid,,
2024-01-10 09:00:00,Laboratory,120.12,14.41,0.12,Mid,,
2024-01-10 09:00:00,Operations-Center,79.17,9.5,0.12,Mid,,
2024-01-10 10:00:00,Main-Treatment-Plant,1195.43,143.45,0.12,Mid,597.7,0.5
2024-01-10 10:00:00,North-Pumping-Station,635.18,76.22,0.12,Mid,762.2,1.2
2024-01-10 10:00:00,South-Pumping-Station,445.85,53.5,0.12,Mid,535.0,1.2
2024-01-10 10:00:00,Desalination-Plant,1171.42,140.57,0.12,Mid,585.7,0.5
2024-01-10 10:00:00,Booster-Station-1,439.45,52.73,0.12,Mid,527.3,1.2
2024-01-10 10:00:00,Booster-Station-2,375.37,45.04,0.12,Mid,450.4,1.2
2024-01-10 10:00:00,Admin-Building,61.73,7.41,0.12,Mid,,
2024-01-10 10:00:00,Laboratory,96.7,11.6,0.12,Mid,,
2024-01-10 10:00:00,Operations-Center,81.73,9.81,0.12,Mid,,
2024-01-10 11:00:00,Main-Treatment-Plant,1214.15,145.7,0.12,Mid,607.1,0.5
2024-01-10 11:00:00,North-Pumping-Station,640.73,76.89,0.12,Mid,768.9,1.2
2024-01-10 11:00:00,South-Pumping-Station,449.75,53.97,0.12,Mid,539.7,1.2
2024-01-10 11:00:00,Desalination-Plant,1185.14,142.22,0.12,Mid,592.6,0.5
2024-01-10 11:00:00,Booster-Station-1,486.98,58.44,0.12,Mid,584.4,1.2
2024-01-10 11:00:00,Booster-Station-2,356.84,42.82,0.12,Mid,428.2,1.2
2024-01-10 11:00:00,Admin-Building,71.44,8.57,0.12,Mid,,
2024-01-10 11:00:00,Laboratory,74.63,8.96,0.12,Mid,,
2024-01-10 11:00:00,Operations-Center,76.44,9.17,0.12,Mid,,
2024-01-10 12:00:00,Main-Treatment-Plant,1091.34,130.96,0.12,Mid,545.7,0.5
2024-01-10 12:00:00,North-Pumping-Station,497.17,59.66,0.12,Mid,596.6,1.2
2024-01-10 12:00:00,South-Pumping-Station,390.87,46.9,0.12,Mid,469.0,1.2
2024-01-10 12:00:00,Desalination-Plant,1114.37,133.72,0.12,Mid,557.2,0.5
2024-01-10 12:00:00,Booster-Station-1,488.14,58.58,0.12,Mid,585.8,1.2
2024-01-10 12:00:00,Booster-Station-2,396.63,47.6,0.12,Mid,476.0,1.2
2024-01-10 12:00:00,Admin-Building,69.86,8.38,0.12,Mid,,
2024-01-10 12:00:00,Laboratory,77.16,9.26,0.12,Mid,,
2024-01-10 12:00:00,Operations-Center,66.34,7.96,0.12,Mid,,
2024-01-10 13:00:00,Main-Treatment-Plant,1223.83,146.86,0.12,Mid,611.9,0.5
2024-01-10 13:00:00,North-Pumping-Station,671.1,80.53,0.12,Mid,805.3,1.2
2024-01-10 13:00:00,South-Pumping-Station,381.59,45.79,0.12,Mid,457.9,1.2
2024-01-10 13:00:00,Desalination-Plant,1282.88,153.95,0.12,Mid,641.4,0.5
2024-01-10 13:00:00,Booster-Station-1,468.13,56.18,0.12,Mid,561.8,1.2
2024-01-10 13:00:00,Booster-Station-2,376.53,45.18,0.12,Mid,451.8,1.2
2024-01-10 13:00:00,Admin-Building,60.77,7.29,0.12,Mid,,
2024-01-10 13:00:00,Laboratory,73.55,8.83,0.12,Mid,,
2024-01-10 13:00:00,Operations-Center,105.46,12.66,0.12,Mid,,
2024-01-10 14:00:00,Main-Treatment-Plant,1149.89,206.98,0.18,Peak,574.9,0.5
2024-01-10 14:00:00,North-Pumping-Station,499.76,89.96,0.18,Peak,599.7,1.2
2024-01-10 14:00:00,South-Pumping-Station,405.04,72.91,0.18,Peak,486.0,1.2
2024-01-10 14:00:00,Desalination-Plant,1326.26,238.73,0.18,Peak,663.1,0.5
2024-01-10 14:00:00,Booster-Station-1,475.13,85.52,0.18,Peak,570.2,1.2
2024-01-10 14:00:00,Booster-Station-2,395.14,71.12,0.18,Peak,474.2,1.2
2024-01-10 14:00:00,Admin-Building,59.46,10.7,0.18,Peak,,
2024-01-10 14:00:00,Laboratory,85.38,15.37,0.18,Peak,,
2024-01-10 14:00:00,Operations-Center,75.44,13.58,0.18,Peak,,
2024-01-10 15:00:00,Main-Treatment-Plant,1300.59,234.11,0.18,Peak,650.3,0.5
2024-01-10 15:00:00,North-Pumping-Station,539.48,97.11,0.18,Peak,647.4,1.2
2024-01-10 15:00:00,South-Pumping-Station,435.14,78.33,0.18,Peak,522.2,1.2
2024-01-10 15:00:00,Desalination-Plant,1232.35,221.82,0.18,Peak,616.2,0.5
2024-01-10 15:00:00,Booster-Station-1,475.79,85.64,0.18,Peak,570.9,1.2
2024-01-10 15:00:00,Booster-Station-2,486.14,87.51,0.18,Peak,583.4,1.2
2024-01-10 15:00:00,Admin-Building,71.15,12.81,0.18,Peak,,
2024-01-10 15:00:00,Laboratory,90.25,16.25,0.18,Peak,,
2024-01-10 15:00:00,Operations-Center,63.78,11.48,0.18,Peak,,
2024-01-10 16:00:00,Main-Treatment-Plant,1132.63,203.87,0.18,Peak,566.3,0.5
2024-01-10 16:00:00,North-Pumping-Station,576.4,103.75,0.18,Peak,691.7,1.2
2024-01-10 16:00:00,South-Pumping-Station,496.71,89.41,0.18,Peak,596.0,1.2
2024-01-10 16:00:00,Desalination-Plant,1094.92,197.09,0.18,Peak,547.5,0.5
2024-01-10 16:00:00,Booster-Station-1,403.07,72.55,0.18,Peak,483.7,1.2
2024-01-10 16:00:00,Booster-Station-2,467.88,84.22,0.18,Peak,561.5,1.2
2024-01-10 16:00:00,Admin-Building,68.88,12.4,0.18,Peak,,
2024-01-10 16:00:00,Laboratory,81.59,14.69,0.18,Peak,,
2024-01-10 16:00:00,Operations-Center,71.21,12.82,0.18,Peak,,
2024-01-10 17:00:00,Main-Treatment-Plant,1239.36,223.08,0.18,Peak,619.7,0.5
2024-01-10 17:00:00,North-Pumping-Station,587.89,105.82,0.18,Peak,705.5,1.2
2024-01-10 17:00:00,South-Pumping-Station,377.91,68.02,0.18,Peak,453.5,1.2
2024-01-10 17:00:00,Desalination-Plant,1248.55,224.74,0.18,Peak,624.3,0.5
2024-01-10 17:00:00,Booster-Station-1,507.79,91.4,0.18,Peak,609.4,1.2
2024-01-10 17:00:00,Booster-Station-2,423.84,76.29,0.18,Peak,508.6,1.2
2024-01-10 17:00:00,Admin-Building,80.22,14.44,0.18,Peak,,
2024-01-10 17:00:00,Laboratory,74.48,13.41,0.18,Peak,,
2024-01-10 17:00:00,Operations-Center,81.01,14.58,0.18,Peak,,
2024-01-10 18:00:00,Main-Treatment-Plant,1649.32,296.88,0.18,Peak,824.7,0.5
2024-01-10 18:00:00,North-Pumping-Station,719.98,129.6,0.18,Peak,864.0,1.2
2024-01-10 18:00:00,South-Pumping-Station,645.58,116.21,0.18,Peak,774.7,1.2
2024-01-10 18:00:00,Desalination-Plant,1889.41,340.09,0.18,Peak,944.7,0.5
2024-01-10 18:00:00,Booster-Station-1,642.72,115.69,0.18,Peak,771.3,1.2
2024-01-10 18:00:00,Booster-Station-2,723.16,130.17,0.18,Peak,867.8,1.2
2024-01-10 18:00:00,Admin-Building,9.66,1.74,0.18,Peak,,
2024-01-10 18:00:00,Laboratory,10.95,1.97,0.18,Peak,,
2024-01-10 18:00:00,Operations-Center,13.51,2.43,0.18,Peak,,
2024-01-10 19:00:00,Main-Treatment-Plant,1714.14,308.55,0.18,Peak,857.1,0.5
2024-01-10 19:00:00,North-Pumping-Station,939.88,169.18,0.18,Peak,1127.9,1.2
2024-01-10 19:00:00,South-Pumping-Station,643.42,115.82,0.18,Peak,772.1,1.2
2024-01-10 19:00:00,Desalination-Plant,1718.92,309.41,0.18,Peak,859.5,0.5
2024-01-10 19:00:00,Booster-Station-1,589.42,106.1,0.18,Peak,707.3,1.2
2024-01-10 19:00:00,Booster-Station-2,593.92,106.91,0.18,Peak,712.7,1.2
2024-01-10 19:00:00,Admin-Building,14.17,2.55,0.18,Peak,,
2024-01-10 19:00:00,Laboratory,8.24,1.48,0.18,Peak,,
2024-01-10 19:00:00,Operations-Center,10.19,1.83,0.18,Peak,,
2024-01-10 20:00:00,Main-Treatment-Plant,1804.48,324.81,0.18,Peak,902.2,0.5
2024-01-10 20:00:00,North-Pumping-Station,731.44,131.66,0.18,Peak,877.7,1.2
2024-01-10 20:00:00,South-Pumping-Station,622.52,112.05,0.18,Peak,747.0,1.2
2024-01-10 20:00:00,Desalination-Plant,1564.47,281.61,0.18,Peak,782.2,0.5
2024-01-10 20:00:00,Booster-Station-1,575.25,103.55,0.18,Peak,690.3,1.2
2024-01-10 20:00:00,Booster-Station-2,512.93,92.33,0.18,Peak,615.5,1.2
2024-01-10 20:00:00,Admin-Building,11.81,2.13,0.18,Peak,,
2024-01-10 20:00:00,Laboratory,11.05,1.99,0.18,Peak,,
2024-01-10 20:00:00,Operations-Center,13.82,2.49,0.18,Peak,,
2024-01-10 21:00:00,Main-Treatment-Plant,1855.52,222.66,0.12,Mid,927.8,0.5
2024-01-10 21:00:00,North-Pumping-Station,787.92,94.55,0.12,Mid,945.5,1.2
2024-01-10 21:00:00,South-Pumping-Station,614.15,73.7,0.12,Mid,737.0,1.2
2024-01-10 21:00:00,Desalination-Plant,1658.3,199.0,0.12,Mid,829.1,0.5
2024-01-10 21:00:00,Booster-Station-1,724.19,86.9,0.12,Mid,869.0,1.2
2024-01-10 21:00:00,Booster-Station-2,718.29,86.2,0.12,Mid,862.0,1.2
2024-01-10 21:00:00,Admin-Building,13.49,1.62,0.12,Mid,,
2024-01-10 21:00:00,Laboratory,11.69,1.4,0.12,Mid,,
2024-01-10 21:00:00,Operations-Center,10.92,1.31,0.12,Mid,,
2024-01-10 22:00:00,Main-Treatment-Plant,1179.65,141.56,0.12,Mid,589.8,0.5
2024-01-10 22:00:00,North-Pumping-Station,486.23,58.35,0.12,Mid,583.5,1.2
2024-01-10 22:00:00,South-Pumping-Station,571.98,68.64,0.12,Mid,686.4,1.2
2024-01-10 22:00:00,Desalination-Plant,1213.23,145.59,0.12,Mid,606.6,0.5
