complaint_id,customer_id,complaint_date,complaint_type,priority,status,location,resolution_date,resolution_hours,customer_satisfied
COMP-00570,CUST-03449,2024-03-15 00:00:00,High-Bill,Medium,Resolved,Zone-G-Coastal,2024-03-18 08:15:19,80.3,Pending
COMP-00662,CUST-03668,2024-03-15 00:00:00,Billing-Error,Medium,Closed,Station-07-Hospital,2024-03-17 14:00:56,62.0,Pending
COMP-00855,CUST-04537,2024-03-15 00:00:00,Low-Pressure,Medium,Resolved,Station-10-Port,2024-03-16 15:23:54,39.4,No
COMP-00883,CUST-03376,2024-03-15 00:00:00,High-Bill,High,Resolved,Station-09-Mall,2024-03-15 04:05:18,4.1,No
COMP-00927,CUST-04284,2024-03-15 00:00:00,High-Bill,Medium,Closed,Station-12-Suburb-West,2024-03-19 13:36:02,109.6,Yes
COMP-01372,CUST-01024,2024-03-15 00:00:00,Water-Quality,High,Resolved,Station-12-Suburb-West,2024-03-16 19:11:10,43.2,Yes
COMP-01811,CUST-04912,2024-03-15 00:00:00,High-Bill,Low,Closed,Zone-A-Downtown,2024-03-20 06:45:41,126.8,No
COMP-01963,CUST-01344,2024-03-15 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-03-19 04:21:15,100.4,Yes
COMP-00060,CUST-03690,2024-03-16 00:00:00,Leak-Reported,Medium,Closed,Station-02-Industrial,2024-03-18 22:51:42,70.9,Pending
COMP-00247,CUST-02986,2024-03-16 00:00:00,Connection-Request,Medium,Closed,Zone-G-Coastal,2024-03-19 03:00:37,75.0,No
COMP-00345,CUST-04550,2024-03-16 00:00:00,Low-Pressure,Critical,Closed,Zone-H-Hills,2024-03-16 11:09:40,11.2,Pending
COMP-00361,CUST-00205,2024-03-16 00:00:00,Low-Pressure,Medium,Resolved,Zone-B-North,2024-03-17 02:53:00,26.9,Yes
COMP-01084,CUST-03732,2024-03-16 00:00:00,Leak-Reported,Medium,In-Progress,Station-03-Residential-North,,,
COMP-01348,CUST-00003,2024-03-16 00:00:00,Leak-Reported,Medium,Closed,Station-01-Downtown,2024-03-17 09:23:34,33.4,Pending
COMP-01350,CUST-00959,2024-03-16 00:00:00,Service-Interruption,Critical,Closed,Station-06-Airport,2024-03-16 01:14:35,1.2,Pending
COMP-01565,CUST-01225,2024-03-16 00:00:00,High-Bill,Medium,Closed,Station-08-University,2024-03-18 03:15:29,51.3,Pending
COMP-01982,CUST-04261,2024-03-16 00:00:00,Low-Pressure,Medium,Closed,Zone-F-Industrial,2024-03-17 08:28:07,32.5,Yes
COMP-00084,CUST-00528,2024-03-17 00:00:00,High-Bill,Medium,Resolved,Station-10-Port,2024-03-20 17:28:10,89.5,Yes
COMP-00354,CUST-01019,2024-03-17 00:00:00,High-Bill,High,Closed,Station-04-Residential-South,2024-03-17 06:20:37,6.3,No
COMP-00396,CUST-02374,2024-03-17 00:00:00,Connection-Request,Low,Closed,Station-03-Residential-North,2024-03-25 19:37:49,211.6,Yes
COMP-00860,CUST-03407,2024-03-17 00:00:00,Connection-Request,Medium,Closed,Station-09-Mall,2024-03-19 21:06:38,69.1,Pending
COMP-00915,CUST-00753,2024-03-17 00:00:00,High-Bill,Medium,Closed,Station-03-Residential-North,2024-03-20 22:16:06,94.3,No
COMP-00919,CUST-02053,2024-03-17 00:00:00,High-Bill,High,Closed,Station-04-Residential-South,2024-03-18 00:38:08,24.6,Yes
COMP-01014,CUST-03706,2024-03-17 00:00:00,High-Bill,Medium,Closed,Zone-A-Downtown,2024-03-19 12:56:50,60.9,Yes
COMP-01115,CUST-00972,2024-03-17 00:00:00,High-Bill,Medium,Closed,Station-01-Downtown,2024-03-21 10:58:13,107.0,Pending
COMP-01205,CUST-03513,2024-03-17 00:00:00,Customer-Service,Low,Resolved,Zone-A-Downtown,2024-03-23 03:59:48,148.0,Pending
COMP-01478,CUST-03713,2024-03-17 00:00:00,Billing-Error,Medium,Closed,Station-07-Hospital,2024-03-18 12:40:41,36.7,Pending
COMP-00162,CUST-01600,2024-03-18 00:00:00,Meter-Issue,Low,Resolved,Zone-E-West,2024-03-21 01:50:09,73.8,Pending
COMP-00223,CUST-02597,2024-03-18 00:00:00,Billing-Error,Low,Closed,Station-01-Downtown,2024-03-25 06:19:47,174.3,No
COMP-00225,CUST-04804,2024-03-18 00:00:00,High-Bill,High,Closed,Station-02-Industrial,2024-03-19 18:40:36,42.7,Yes
COMP-00392,CUST-00075,2024-03-18 00:00:00,Leak-Reported,High,Resolved,Zone-C-South,2024-03-19 04:59:37,29.0,Yes
COMP-01493,CUST-01640,2024-03-18 00:00:00,Meter-Issue,Medium,Closed,Station-05-Coastal,2024-03-20 17:12:52,65.2,No
COMP-01529,CUST-01958,2024-03-18 00:00:00,Connection-Request,Low,Closed,Zone-D-East,2024-03-26 16:23:48,208.4,No
COMP-01848,CUST-04619,2024-03-18 00:00:00,High-Bill,Medium,Resolved,Zone-D-East,2024-03-21 16:10:13,88.2,Pending
COMP-00117,CUST-03441,2024-03-19 00:00:00,Low-Pressure,Medium,Open,Zone-H-Hills,,,
COMP-00274,CUST-04851,2024-03-19 00:00:00,Water-Quality,Medium,Closed,Station-12-Suburb-West,2024-03-21 20:49:53,68.8,Yes
COMP-00882,CUST-02590,2024-03-19 00:00:00,High-Bill,High,Closed,Station-03-Residential-North,2024-03-20 17:00:08,41.0,No
COMP-01419,CUST-00201,2024-03-19 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-03-19 06:14:58,6.2,Pending
COMP-01472,CUST-01797,2024-03-19 00:00:00,Low-Pressure,Low,Closed,Zone-H-Hills,2024-03-23 21:37:02,117.6,No
COMP-01542,CUST-04050,2024-03-19 00:00:00,High-Bill,Medium,Closed,Station-05-Coastal,2024-03-22 17:38:59,89.6,Pending
COMP-01738,CUST-03838,2024-03-19 00:00:00,Low-Pressure,Low,Closed,Zone-H-Hills,2024-03-22 11:26:44,83.4,Yes
COMP-01753,CUST-00398,2024-03-19 00:00:00,High-Bill,High,Closed,Station-08-University,2024-03-20 19:58:35,44.0,Pending
COMP-01834,CUST-02509,2024-03-19 00:00:00,Service-Interruption,High,In-Progress,Station-08-University,,,
COMP-00299,CUST-02349,2024-03-20 00:00:00,Connection-Request,High,Closed,Station-11-Suburb-East,2024-03-21 22:35:29,46.6,Yes
COMP-00530,CUST-02506,2024-03-20 00:00:00,Water-Quality,High,Closed,Station-09-Mall,2024-03-20 12:16:29,12.3,No
COMP-00987,CUST-03033,2024-03-20 00:00:00,Customer-Service,Low,Closed,Zone-G-Coastal,2024-03-22 01:02:21,49.0,No
COMP-01137,CUST-00556,2024-03-20 00:00:00,High-Bill,Medium,Closed,Zone-A-Downtown,2024-03-23 08:14:40,80.2,Yes
COMP-01536,CUST-04063,2024-03-20 00:00:00,Connection-Request,Medium,Closed,Station-03-Residential-North,2024-03-24 07:24:30,103.4,No
COMP-01830,CUST-00848,2024-03-20 00:00:00,Billing-Error,High,Closed,Zone-G-Coastal,2024-03-20 16:56:58,16.9,Pending
COMP-01841,CUST-03251,2024-03-20 00:00:00,Low-Pressure,High,In-Progress,Station-07-Hospital,,,
COMP-01860,CUST-01337,2024-03-20 00:00:00,Meter-Issue,Medium,Closed,Zone-F-Industrial,2024-03-24 07:09:48,103.2,No
COMP-00443,CUST-01539,2024-03-21 00:00:00,Low-Pressure,High,Closed,Station-12-Suburb-West,2024-03-22 07:22:28,31.4,No
COMP-00512,CUST-04601,2024-03-21 00:00:00,Service-Interruption,High,Closed,Station-11-Suburb-East,2024-03-22 01:20:25,25.3,Yes
COMP-00775,CUST-01470,2024-03-21 00:00:00,Service-Interruption,Critical,Closed,Station-12-Suburb-West,2024-03-21 06:44:37,6.7,No
COMP-00872,CUST-00561,2024-03-21 00:00:00,High-Bill,Critical,Open,Zone-H-Hills,,,
COMP-00914,CUST-00717,2024-03-21 00:00:00,Leak-Reported,Medium,Closed,Zone-B-North,2024-03-22 15:16:08,39.3,No
COMP-01081,CUST-01894,2024-03-21 00:00:00,Billing-Error,Low,Closed,Zone-F-Industrial,2024-03-29 00:58:44,193.0,Pending
COMP-01093,CUST-03234,2024-03-21 00:00:00,Connection-Request,Medium,Closed,Zone-H-Hills,2024-03-22 05:52:44,29.9,Pending
COMP-01119,CUST-01676,2024-03-21 00:00:00,Billing-Error,Critical,Closed,Station-03-Residential-North,2024-03-21 03:11:06,3.2,No
COMP-01121,CUST-02363,2024-03-21 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-03-22 08:49:44,32.8,Yes
COMP-01314,CUST-03731,2024-03-21 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-03-22 18:38:15,42.6,Pending
COMP-01562,CUST-01772,2024-03-21 00:00:00,Leak-Reported,High,Resolved,Station-04-Residential-South,2024-03-22 18:34:13,42.6,No
COMP-01682,CUST-04399,2024-03-21 00:00:00,Water-Quality,High,Open,Zone-F-Industrial,,,
COMP-01949,CUST-04198,2024-03-21 00:00:00,Connection-Request,Medium,In-Progress,Station-11-Suburb-East,,,
COMP-00071,CUST-01256,2024-03-22 00:00:00,High-Bill,Low,Resolved,Station-01-Downtown,2024-03-30 20:12:13,212.2,Pending
COMP-00097,CUST-00043,2024-03-22 00:00:00,Billing-Error,Medium,Closed,Station-08-University,2024-03-23 06:45:28,30.8,Pending
COMP-00190,CUST-01389,2024-03-22 00:00:00,High-Bill,Medium,Closed,Station-08-University,2024-03-26 05:03:54,101.1,Yes
COMP-00337,CUST-02110,2024-03-22 00:00:00,Customer-Service,Low,Open,Zone-E-West,,,
COMP-00719,CUST-00343,2024-03-22 00:00:00,High-Bill,Critical,Resolved,Station-11-Suburb-East,2024-03-22 09:40:41,9.7,Yes
COMP-00820,CUST-02214,2024-03-22 00:00:00,Billing-Error,Medium,Closed,Zone-H-Hills,2024-03-25 23:52:29,95.9,No
COMP-00907,CUST-01079,2024-03-22 00:00:00,Other,Medium,Resolved,Station-07-Hospital,2024-03-23 17:48:34,41.8,No
COMP-00916,CUST-03388,2024-03-22 00:00:00,Service-Interruption,Critical,Closed,Station-01-Downtown,2024-03-22 07:10:37,7.2,Pending
COMP-01000,CUST-00295,2024-03-22 00:00:00,Water-Quality,Medium,Closed,Zone-G-Coastal,2024-03-26 16:28:40,112.5,Yes
COMP-01149,CUST-02221,2024-03-22 00:00:00,Water-Quality,Critical,Closed,Zone-G-Coastal,2024-03-22 08:43:48,8.7,No
COMP-01307,CUST-00873,2024-03-22 00:00:00,Low-Pressure,Medium,Resolved,Zone-G-Coastal,2024-03-25 01:09:53,73.2,No
COMP-01317,CUST-01919,2024-03-22 00:00:00,Leak-Reported,Medium,Closed,Station-11-Suburb-East,2024-03-25 08:42:57,80.7,Pending
COMP-01585,CUST-04027,2024-03-22 00:00:00,High-Bill,Medium,Closed,Station-10-Port,2024-03-23 10:40:27,34.7,Yes
COMP-01722,CUST-04015,2024-03-22 00:00:00,Customer-Service,Critical,Closed,Zone-B-North,2024-03-22 09:06:50,9.1,No
COMP-01807,CUST-00040,2024-03-22 00:00:00,Billing-Error,Medium,Closed,Zone-C-South,2024-03-25 04:35:07,76.6,Pending
COMP-01938,CUST-01536,2024-03-22 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-03-25 20:18:14,92.3,Yes
COMP-01991,CUST-00976,2024-03-22 00:00:00,Low-Pressure,High,Closed,Station-04-Residential-South,2024-03-22 10:47:40,10.8,Yes
COMP-00290,CUST-00217,2024-03-23 00:00:00,High-Bill,High,Closed,Station-07-Hospital,2024-03-24 21:46:31,45.8,No
COMP-00568,CUST-01856,2024-03-23 00:00:00,High-Bill,High,Closed,Zone-D-East,2024-03-24 17:41:09,41.7,Yes
COMP-00769,CUST-01772,2024-03-23 00:00:00,High-Bill,High,Closed,Station-01-Downtown,2024-03-24 08:48:47,32.8,Yes
COMP-01392,CUST-02745,2024-03-23 00:00:00,High-Bill,High,Closed,Station-06-Airport,2024-03-24 19:09:45,43.2,Yes
COMP-01429,CUST-02723,2024-03-23 00:00:00,Other,Medium,Closed,Station-07-Hospital,2024-03-25 01:01:18,49.0,No
COMP-01885,CUST-02200,2024-03-23 00:00:00,Water-Quality,Medium,Closed,Station-12-Suburb-West,2024-03-26 17:07:10,89.1,No
COMP-00080,CUST-04043,2024-03-24 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-03-27 01:58:42,74.0,Yes
COMP-00091,CUST-02899,2024-03-24 00:00:00,Customer-Service,Medium,Closed,Zone-D-East,2024-03-28 19:15:24,115.3,Yes
COMP-00322,CUST-02182,2024-03-24 00:00:00,Water-Quality,High,Closed,Station-02-Industrial,2024-03-24 13:31:49,13.5,No
COMP-00423,CUST-02776,2024-03-24 00:00:00,Water-Quality,High,Resolved,Station-03-Residential-North,2024-03-25 03:26:49,27.4,No
COMP-00644,CUST-00042,2024-03-24 00:00:00,Customer-Service,Low,Closed,Station-09-Mall,2024-03-29 13:47:02,133.8,Pending
COMP-00972,CUST-04735,2024-03-24 00:00:00,Water-Quality,Critical,Closed,Station-02-Industrial,2024-03-24 07:10:01,7.2,No
COMP-01257,CUST-01511,2024-03-24 00:00:00,Billing-Error,Medium,Closed,Station-08-University,2024-03-28 12:23:17,108.4,Pending
COMP-01480,CUST-03775,2024-03-24 00:00:00,Leak-Reported,Medium,Closed,Station-12-Suburb-West,2024-03-25 22:19:57,46.3,Pending
COMP-01551,CUST-00608,2024-03-24 00:00:00,Service-Interruption,Medium,Resolved,Zone-F-Industrial,2024-03-26 20:45:20,68.8,No
COMP-01754,CUST-00583,2024-03-24 00:00:00,High-Bill,High,Resolved,Zone-C-South,2024-03-25 19:05:02,43.1,Yes
COMP-00093,CUST-04408,2024-03-25 00:00:00,Service-Interruption,Medium,Resolved,Zone-D-East,2024-03-28 10:57:42,83.0,Yes
COMP-00130,CUST-04710,2024-03-25 00:00:00,Water-Quality,High,Closed,Station-01-Downtown,2024-03-26 11:44:01,35.7,No
COMP-00617,CUST-01896,2024-03-25 00:00:00,High-Bill,Low,Closed,Station-12-Suburb-West,2024-04-02 14:48:42,206.8,Yes
COMP-01336,CUST-00045,2024-03-25 00:00:00,Customer-Service,Low,Resolved,Zone-A-Downtown,2024-03-29 22:08:39,118.1,Yes
COMP-01580,CUST-02828,2024-03-25 00:00:00,Customer-Service,Low,Closed,Station-06-Airport,2024-03-31 02:18:48,146.3,Pending
COMP-01612,CUST-03624,2024-03-25 00:00:00,Connection-Request,Medium,Closed,Zone-B-North,2024-03-27 10:37:55,58.6,Pending
COMP-01755,CUST-02824,2024-03-25 00:00:00,Leak-Reported,Medium,Closed,Station-09-Mall,2024-03-29 01:08:46,97.1,Yes
COMP-00018,CUST-03946,2024-03-26 00:00:00,Low-Pressure,High,Closed,Station-06-Airport,2024-03-27 09:42:34,33.7,Pending
COMP-00203,CUST-02494,2024-03-26 00:00:00,Low-Pressure,Medium,Resolved,Station-09-Mall,2024-03-27 10:09:14,34.2,No
COMP-00256,CUST-01833,2024-03-26 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-03-26 16:49:15,16.8,Pending
COMP-00350,CUST-01436,2024-03-26 00:00:00,Water-Quality,High,Closed,Station-01-Downtown,2024-03-27 09:01:03,33.0,Pending
COMP-00543,CUST-03233,2024-03-26 00:00:00,Leak-Reported,High,In-Progress,Zone-F-Industrial,,,
COMP-00548,CUST-03187,2024-03-26 00:00:00,High-Bill,Medium,Closed,Station-08-University,2024-03-30 20:23:31,116.4,Pending
COMP-00932,CUST-01714,2024-03-26 00:00:00,Water-Quality,Medium,Closed,Station-12-Suburb-West,2024-03-28 22:25:59,70.4,Yes
COMP-00990,CUST-04192,2024-03-26 00:00:00,High-Bill,High,Closed,Station-04-Residential-South,2024-03-27 17:18:35,41.3,No
COMP-01006,CUST-04121,2024-03-26 00:00:00,High-Bill,High,Closed,Station-11-Suburb-East,2024-03-27 06:46:00,30.8,No
COMP-01667,CUST-00998,2024-03-26 00:00:00,Meter-Issue,Medium,Closed,Station-02-Industrial,2024-03-27 03:34:37,27.6,Pending
COMP-01734,CUST-02468,2024-03-26 00:00:00,High-Bill,High,Closed,Station-01-Downtown,2024-03-27 14:16:59,38.3,No
COMP-01819,CUST-02272,2024-03-26 00:00:00,High-Bill,High,Closed,Station-06-Airport,2024-03-27 19:41:14,43.7,No
COMP-01916,CUST-01174,2024-03-26 00:00:00,Billing-Error,Low,Resolved,Zone-B-North,2024-04-01 17:20:05,161.3,Yes
COMP-00087,CUST-02473,2024-03-27 00:00:00,Connection-Request,Low,Resolved,Station-03-Residential-North,2024-03-30 09:22:48,81.4,No
COMP-00365,CUST-00055,2024-03-27 00:00:00,High-Bill,Medium,Closed,Zone-G-Coastal,2024-03-28 07:53:05,31.9,Yes
COMP-00419,CUST-00423,2024-03-27 00:00:00,Billing-Error,Medium,In-Progress,Zone-F-Industrial,,,
COMP-01762,CUST-03756,2024-03-27 00:00:00,Billing-Error,High,In-Progress,Station-01-Downtown,,,
COMP-00195,CUST-03384,2024-03-28 00:00:00,Meter-Issue,Medium,Closed,Station-04-Residential-South,2024-04-01 15:43:08,111.7,Pending
COMP-00376,CUST-03034,2024-03-28 00:00:00,Meter-Issue,Low,Resolved,Zone-H-Hills,2024-04-01 20:16:19,116.3,No
COMP-00711,CUST-03535,2024-03-28 00:00:00,Customer-Service,Medium,Closed,Station-01-Downtown,2024-03-30 23:30:28,71.5,No
COMP-01203,CUST-01055,2024-03-28 00:00:00,Other,Medium,Resolved,Station-04-Residential-South,2024-03-31 00:36:19,72.6,No
COMP-01502,CUST-00261,2024-03-28 00:00:00,Service-Interruption,High,Closed,Zone-A-Downtown,2024-03-29 11:17:48,35.3,Pending
COMP-01503,CUST-01065,2024-03-28 00:00:00,Connection-Request,Medium,Closed,Station-09-Mall,2024-03-29 08:50:02,32.8,Yes
COMP-01522,CUST-02423,2024-03-28 00:00:00,Service-Interruption,Medium,Closed,Station-06-Airport,2024-04-01 19:49:57,115.8,Pending
COMP-01772,CUST-04167,2024-03-28 00:00:00,Leak-Reported,Medium,Closed,Station-04-Residential-South,2024-03-31 00:47:28,72.8,No
COMP-00064,CUST-02419,2024-03-29 00:00:00,Meter-Issue,High,Closed,Station-08-University,2024-03-29 22:53:15,22.9,Pending
COMP-00663,CUST-03967,2024-03-29 00:00:00,Water-Quality,Medium,Closed,Zone-D-East,2024-03-30 02:13:03,26.2,No
COMP-01046,CUST-02948,2024-03-29 00:00:00,Service-Interruption,Medium,Resolved,Zone-G-Coastal,2024-04-02 04:02:06,100.0,Pending
COMP-01188,CUST-01382,2024-03-29 00:00:00,Service-Interruption,Critical,Closed,Zone-A-Downtown,2024-03-29 10:02:12,10.0,No
COMP-01665,CUST-00378,2024-03-29 00:00:00,Water-Quality,Medium,Closed,Station-02-Industrial,2024-03-31 09:05:49,57.1,Yes
COMP-01729,CUST-00169,2024-03-29 00:00:00,Billing-Error,Low,Closed,Station-06-Airport,2024-04-02 21:24:54,117.4,No
COMP-00007,CUST-04354,2024-03-30 00:00:00,Other,Low,Resolved,Station-04-Residential-South,2024-04-06 08:02:01,176.0,Pending
COMP-00314,CUST-03646,2024-03-30 00:00:00,Billing-Error,High,Closed,Zone-G-Coastal,2024-03-30 20:51:00,20.9,No
COMP-00505,CUST-02684,2024-03-30 00:00:00,High-Bill,High,In-Progress,Station-10-Port,,,
COMP-00634,CUST-02508,2024-03-30 00:00:00,Billing-Error,Low,Resolved,Zone-E-West,2024-04-02 14:32:44,86.5,No
COMP-00770,CUST-02010,2024-03-30 00:00:00,High-Bill,Medium,Resolved,Zone-E-West,2024-03-31 23:58:04,48.0,Pending
COMP-01005,CUST-01509,2024-03-30 00:00:00,Leak-Reported,High,Closed,Station-01-Downtown,2024-03-30 14:01:03,14.0,Yes
COMP-01742,CUST-02995,2024-03-30 00:00:00,Low-Pressure,High,Resolved,Station-01-Downtown,2024-03-31 13:59:09,38.0,Pending
COMP-01882,CUST-01543,2024-03-30 00:00:00,Service-Interruption,Critical,Closed,Station-02-Industrial,2024-03-30 10:48:23,10.8,No
COMP-01935,CUST-01981,2024-03-30 00:00:00,High-Bill,Medium,Closed,Station-05-Coastal,2024-04-02 15:58:22,88.0,Yes
COMP-00063,CUST-04217,2024-03-31 00:00:00,Other,Medium,In-Progress,Station-06-Airport,,,
COMP-00188,CUST-02511,2024-03-31 00:00:00,Meter-Issue,Medium,Closed,Zone-H-Hills,2024-04-01 05:25:46,29.4,No
COMP-00189,CUST-00903,2024-03-31 00:00:00,High-Bill,High,Resolved,Station-02-Industrial,2024-03-31 11:45:04,11.8,No
COMP-00697,CUST-03990,2024-03-31 00:00:00,High-Bill,Critical,Resolved,Zone-C-South,2024-03-31 08:26:04,8.4,Yes
COMP-00703,CUST-00313,2024-03-31 00:00:00,High-Bill,High,Closed,Station-11-Suburb-East,2024-03-31 04:07:40,4.1,Yes
COMP-01220,CUST-01172,2024-03-31 00:00:00,Leak-Reported,Medium,Closed,Zone-D-East,2024-04-03 19:37:48,91.6,No
COMP-01404,CUST-00676,2024-03-31 00:00:00,Connection-Request,Medium,Resolved,Zone-A-Downtown,2024-04-01 16:36:23,40.6,Pending
COMP-00068,CUST-03332,2024-04-01 00:00:00,Water-Quality,High,Closed,Station-07-Hospital,2024-04-02 15:55:23,39.9,Pending
COMP-00333,CUST-03024,2024-04-01 00:00:00,High-Bill,High,Closed,Zone-B-North,2024-04-01 17:57:23,18.0,Yes
COMP-00725,CUST-01167,2024-04-01 00:00:00,High-Bill,Medium,Closed,Zone-C-South,2024-04-05 04:29:46,100.5,Yes
COMP-00880,CUST-03915,2024-04-01 00:00:00,Low-Pressure,Medium,Closed,Station-10-Port,2024-04-05 22:01:52,118.0,Pending
COMP-00983,CUST-01222,2024-04-01 00:00:00,Service-Interruption,High,Closed,Zone-C-South,2024-04-02 05:59:40,30.0,Pending
COMP-01047,CUST-02066,2024-04-01 00:00:00,Water-Quality,Critical,Closed,Zone-G-Coastal,2024-04-01 02:32:57,2.5,Pending
COMP-01184,CUST-02112,2024-04-01 00:00:00,High-Bill,Medium,Open,Zone-F-Industrial,,,
COMP-01349,CUST-01109,2024-04-01 00:00:00,Low-Pressure,High,Resolved,Station-02-Industrial,2024-04-01 16:35:32,16.6,Yes
COMP-01406,CUST-01972,2024-04-01 00:00:00,Other,Medium,Closed,Station-08-University,2024-04-05 06:14:08,102.2,Pending
COMP-01412,CUST-04540,2024-04-01 00:00:00,High-Bill,High,Closed,Station-10-Port,2024-04-01 04:48:09,4.8,No
COMP-01414,CUST-01210,2024-04-01 00:00:00,Low-Pressure,Medium,Closed,Zone-A-Downtown,2024-04-02 06:08:28,30.1,No
COMP-01559,CUST-04618,2024-04-01 00:00:00,Leak-Reported,Medium,In-Progress,Station-06-Airport,,,
COMP-01575,CUST-00995,2024-04-01 00:00:00,Service-Interruption,High,Resolved,Station-09-Mall,2024-04-01 17:10:45,17.2,No
COMP-00067,CUST-00863,2024-04-02 00:00:00,Low-Pressure,High,Closed,Zone-A-Downtown,2024-04-03 22:55:53,46.9,Pending
COMP-00254,CUST-01301,2024-04-02 00:00:00,Meter-Issue,Medium,Closed,Station-05-Coastal,2024-04-04 12:19:23,60.3,Yes
COMP-00905,CUST-00272,2024-04-02 00:00:00,Billing-Error,Low,Closed,Station-06-Airport,2024-04-08 05:52:00,149.9,Yes
COMP-01376,CUST-00738,2024-04-02 00:00:00,Other,High,Closed,Station-07-Hospital,2024-04-03 03:51:13,27.9,Yes
COMP-01625,CUST-04973,2024-04-02 00:00:00,High-Bill,Medium,Closed,Zone-B-North,2024-04-04 05:05:59,53.1,Yes
COMP-01933,CUST-04607,2024-04-02 00:00:00,Leak-Reported,Medium,Closed,Station-02-Industrial,2024-04-04 12:03:36,60.1,No
COMP-01984,CUST-01901,2024-04-02 00:00:00,Service-Interruption,High,Closed,Zone-F-Industrial,2024-04-03 04:43:53,28.7,No
COMP-00362,CUST-01764,2024-04-03 00:00:00,High-Bill,Low,Closed,Station-01-Downtown,2024-04-09 02:28:02,146.5,Yes
COMP-01247,CUST-00061,2024-04-03 00:00:00,High-Bill,High,Open,Station-07-Hospital,,,
COMP-01510,CUST-00536,2024-04-03 00:00:00,High-Bill,Critical,Closed,Station-12-Suburb-West,2024-04-03 09:26:28,9.4,Pending
COMP-01545,CUST-02752,2024-04-03 00:00:00,Service-Interruption,Critical,Closed,Zone-G-Coastal,2024-04-03 08:23:55,8.4,No
COMP-01549,CUST-02874,2024-04-03 00:00:00,Connection-Request,Low,Closed,Zone-F-Industrial,2024-04-05 18:50:28,66.8,Yes
COMP-01877,CUST-00053,2024-04-03 00:00:00,Service-Interruption,High,Resolved,Station-01-Downtown,2024-04-04 00:23:08,24.4,Pending
COMP-00293,CUST-01351,2024-04-04 00:00:00,Leak-Reported,High,Closed,Station-09-Mall,2024-04-05 02:39:31,26.7,Pending
COMP-00794,CUST-03423,2024-04-04 00:00:00,High-Bill,Medium,Closed,Zone-C-South,2024-04-06 07:24:45,55.4,Yes
COMP-00801,CUST-02499,2024-04-04 00:00:00,High-Bill,High,Resolved,Station-09-Mall,2024-04-04 12:16:24,12.3,Pending
COMP-01148,CUST-02723,2024-04-04 00:00:00,Low-Pressure,Medium,Resolved,Station-11-Suburb-East,2024-04-07 07:50:05,79.8,Yes
COMP-01155,CUST-04345,2024-04-04 00:00:00,High-Bill,Medium,Closed,Station-10-Port,2024-04-06 11:56:31,59.9,Pending
COMP-01192,CUST-01758,2024-04-04 00:00:00,Other,Medium,In-Progress,Zone-D-East,,,
COMP-01343,CUST-00556,2024-04-04 00:00:00,Service-Interruption,Critical,Closed,Station-01-Downtown,2024-04-04 09:22:29,9.4,Yes
COMP-01456,CUST-02622,2024-04-04 00:00:00,Billing-Error,Low,Closed,Station-06-Airport,2024-04-10 15:44:16,159.7,Yes
COMP-01724,CUST-02561,2024-04-04 00:00:00,Leak-Reported,Medium,Closed,Station-10-Port,2024-04-08 05:26:30,101.4,No
COMP-00940,CUST-01119,2024-04-05 00:00:00,Service-Interruption,Critical,Closed,Zone-F-Industrial,2024-04-05 10:27:24,10.5,Yes
