⚠️ File truncated for preview (showing first 0.5MB of 2.5MB)
────────────────────────────────────────────────────────────

customer_id,customer_type,billing_date,billing_period,consumption_gallons,bill_amount_usd,payment_status,rate_per_1000_gal
CUST-00266,Commercial,2024-04-13,2024-04,36991.0,125.97,Paid,3.0
CUST-00266,Commercial,2024-05-14,2024-05,35518.0,121.55,Paid,3.0
CUST-00266,Commercial,2024-06-05,2024-06,63762.0,206.29,Paid,3.0
CUST-00266,Commercial,2024-07-11,2024-07,47102.0,156.31,Paid,3.0
CUST-00266,Commercial,2024-08-13,2024-08,43548.0,145.64,Pending,3.0
CUST-00267,Residential,2024-01-22,2024-01,10028.0,40.07,Paid,2.5
CUST-00267,Residential,2024-02-24,2024-02,8187.0,35.47,Paid,2.5
CUST-00267,Residential,2024-03-02,2024-03,11559.0,43.9,Paid,2.5
CUST-00267,Residential,2024-04-03,2024-04,9796.0,39.49,Paid,2.5
CUST-00267,Residential,2024-05-15,2024-05,10788.0,41.97,Paid,2.5
CUST-00267,Residential,2024-06-22,2024-06,17043.0,57.61,Pending,2.5
CUST-00267,Residential,2024-07-25,2024-07,7335.0,33.34,Paid,2.5
CUST-00267,Residential,2024-08-01,2024-08,61193.0,167.98,Paid,2.5
CUST-00268,Commercial,2024-01-14,2024-01,35383.0,121.15,Pending,3.0
CUST-00268,Commercial,2024-02-02,2024-02,34456.0,118.37,Paid,3.0
CUST-00268,Commercial,2024-03-28,2024-03,28969.0,101.91,Paid,3.0
CUST-00268,Commercial,2024-04-17,2024-04,25717.0,92.15,Paid,3.0
CUST-00268,Commercial,2024-05-12,2024-05,29541.0,103.62,Paid,3.0
CUST-00268,Commercial,2024-06-04,2024-06,44412.0,148.23,Paid,3.0
CUST-00268,Commercial,2024-07-08,2024-07,52300.0,171.9,Paid,3.0
CUST-00268,Commercial,2024-08-11,2024-08,51824.0,170.47,Paid,3.0
CUST-00269,Residential,2024-01-17,2024-01,3822.0,24.55,Paid,2.5
CUST-00269,Residential,2024-02-14,2024-02,4766.0,26.91,Paid,2.5
CUST-00269,Residential,2024-03-28,2024-03,3443.0,23.61,Paid,2.5
CUST-00269,Residential,2024-04-12,2024-04,4352.0,25.88,Paid,2.5
CUST-00269,Residential,2024-05-13,2024-05,4610.0,26.52,Paid,2.5
CUST-00269,Residential,2024-06-23,2024-06,6900.0,32.25,Overdue,2.5
CUST-00269,Residential,2024-07-07,2024-07,5338.0,28.35,Pending,2.5
CUST-00269,Residential,2024-08-07,2024-08,6647.0,31.62,Paid,2.5
CUST-00270,Residential,2024-01-04,2024-01,11495.0,43.74,Paid,2.5
CUST-00270,Residential,2024-02-10,2024-02,8612.0,36.53,Paid,2.5
CUST-00270,Residential,2024-03-04,2024-03,12082.0,45.2,Paid,2.5
CUST-00270,Residential,2024-04-22,2024-04,9943.0,39.86,Paid,2.5
CUST-00270,Residential,2024-05-19,2024-05,10227.0,40.57,Paid,2.5
CUST-00270,Residential,2024-06-22,2024-06,39782.0,114.46,Paid,2.5
CUST-00270,Residential,2024-07-11,2024-07,15929.0,54.82,Paid,2.5
CUST-00270,Residential,2024-08-23,2024-08,17099.0,57.75,Paid,2.5
CUST-00271,Residential,2024-01-27,2024-01,3962.0,24.9,Paid,2.5
CUST-00271,Residential,2024-02-18,2024-02,3953.0,24.88,Paid,2.5
CUST-00271,Residential,2024-03-06,2024-03,3288.0,23.22,Paid,2.5
CUST-00271,Residential,2024-04-01,2024-04,3995.0,24.99,Paid,2.5
CUST-00271,Residential,2024-05-15,2024-05,4108.0,25.27,Paid,2.5
CUST-00271,Residential,2024-06-16,2024-06,4588.0,26.47,Paid,2.5
CUST-00271,Residential,2024-07-06,2024-07,5373.0,28.43,Paid,2.5
CUST-00271,Residential,2024-08-12,2024-08,4711.0,26.78,Pending,2.5
CUST-00272,Residential,2024-01-11,2024-01,9183.0,37.96,Paid,2.5
CUST-00272,Residential,2024-02-25,2024-02,9032.0,37.58,Paid,2.5
CUST-00272,Residential,2024-03-20,2024-03,7597.0,33.99,Pending,2.5
CUST-00272,Residential,2024-04-07,2024-04,9587.0,38.97,Paid,2.5
CUST-00272,Residential,2024-05-25,2024-05,7850.0,34.62,Paid,2.5
CUST-00272,Residential,2024-06-03,2024-06,12335.0,45.84,Paid,2.5
CUST-00272,Residential,2024-07-10,2024-07,3532.0,23.83,Paid,2.5
CUST-00272,Residential,2024-08-15,2024-08,10821.0,42.05,Paid,2.5
CUST-00273,Residential,2024-01-03,2024-01,3922.0,24.81,Paid,2.5
CUST-00273,Residential,2024-02-27,2024-02,3166.0,22.92,Paid,2.5
CUST-00273,Residential,2024-03-09,2024-03,4097.0,25.24,Paid,2.5
CUST-00273,Residential,2024-04-08,2024-04,3747.0,24.37,Paid,2.5
CUST-00273,Residential,2024-05-26,2024-05,4141.0,25.35,Paid,2.5
CUST-00273,Residential,2024-06-06,2024-06,4319.0,25.8,Paid,2.5
CUST-00273,Residential,2024-07-19,2024-07,5213.0,28.03,Pending,2.5
CUST-00273,Residential,2024-08-13,2024-08,5796.0,29.49,Paid,2.5
CUST-00274,Residential,2024-01-27,2024-01,11935.0,44.84,Pending,2.5
CUST-00274,Residential,2024-02-02,2024-02,9388.0,38.47,Paid,2.5
CUST-00274,Residential,2024-03-04,2024-03,9441.0,38.6,Pending,2.5
CUST-00274,Residential,2024-04-11,2024-04,12016.0,45.04,Paid,2.5
CUST-00274,Residential,2024-05-27,2024-05,35534.0,103.83,Paid,2.5
CUST-00274,Residential,2024-06-04,2024-06,14513.0,51.28,Paid,2.5
CUST-00274,Residential,2024-07-24,2024-07,18263.0,60.66,Paid,2.5
CUST-00274,Residential,2024-08-02,2024-08,17640.0,59.1,Paid,2.5
CUST-00275,Residential,2024-01-11,2024-01,10224.0,40.56,Paid,2.5
CUST-00275,Residential,2024-02-06,2024-02,14054.0,50.14,Paid,2.5
CUST-00275,Residential,2024-03-07,2024-03,11229.0,43.07,Paid,2.5
CUST-00275,Residential,2024-04-24,2024-04,13062.0,47.66,Paid,2.5
CUST-00275,Residential,2024-05-09,2024-05,12389.0,45.97,Paid,2.5
CUST-00275,Residential,2024-06-28,2024-06,16696.0,56.74,Paid,2.5
CUST-00275,Residential,2024-07-26,2024-07,15890.0,54.72,Paid,2.5
CUST-00275,Residential,2024-08-18,2024-08,7923.0,34.81,Paid,2.5
CUST-00276,Residential,2024-01-02,2024-01,8222.0,35.55,Paid,2.5
CUST-00276,Residential,2024-02-08,2024-02,6575.0,31.44,Paid,2.5
CUST-00276,Residential,2024-03-11,2024-03,6904.0,32.26,Overdue,2.5
CUST-00276,Residential,2024-04-17,2024-04,7561.0,33.9,Pending,2.5
CUST-00276,Residential,2024-05-19,2024-05,6627.0,31.57,Pending,2.5
CUST-00276,Residential,2024-06-14,2024-06,12168.0,45.42,Paid,2.5
CUST-00276,Residential,2024-07-03,2024-07,10291.0,40.73,Paid,2.5
CUST-00276,Residential,2024-08-01,2024-08,10846.0,42.12,Paid,2.5
CUST-00277,Residential,2024-01-21,2024-01,56076.0,155.19,Paid,2.5
CUST-00277,Residential,2024-02-11,2024-02,9783.0,39.46,Pending,2.5
CUST-00277,Residential,2024-03-05,2024-03,9211.0,38.03,Overdue,2.5
CUST-00277,Residential,2024-04-09,2024-04,8327.0,35.82,Paid,2.5
CUST-00277,Residential,2024-05-19,2024-05,10242.0,40.61,Paid,2.5
CUST-00277,Residential,2024-06-21,2024-06,12049.0,45.12,Paid,2.5
CUST-00277,Residential,2024-07-25,2024-07,14724.0,51.81,Paid,2.5
CUST-00277,Residential,2024-08-24,2024-08,12063.0,45.16,Paid,2.5
CUST-00278,Residential,2024-01-02,2024-01,9332.0,38.33,Pending,2.5
CUST-00278,Residential,2024-02-14,2024-02,8859.0,37.15,Paid,2.5
CUST-00278,Residential,2024-03-06,2024-03,8443.0,36.11,Paid,2.5
CUST-00278,Residential,2024-04-21,2024-04,8671.0,36.68,Paid,2.5
CUST-00278,Residential,2024-05-15,2024-05,9276.0,38.19,Paid,2.5
CUST-00278,Residential,2024-06-08,2024-06,10745.0,41.86,Pending,2.5
CUST-00278,Residential,2024-07-22,2024-07,10730.0,41.82,Paid,2.5
CUST-00278,Residential,2024-08-07,2024-08,5333.0,28.33,Paid,2.5
CUST-00279,Commercial,2024-01-13,2024-01,48833.0,161.5,Pending,3.0
CUST-00279,Commercial,2024-02-01,2024-02,18188.0,69.57,Paid,3.0
CUST-00279,Commercial,2024-03-12,2024-03,38340.0,130.02,Pending,3.0
CUST-00279,Commercial,2024-04-20,2024-04,42058.0,141.17,Paid,3.0
CUST-00279,Commercial,2024-05-05,2024-05,18889.0,71.67,Paid,3.0
CUST-00279,Commercial,2024-06-27,2024-06,88224.0,279.67,Paid,3.0
CUST-00279,Commercial,2024-07-10,2024-07,71014.0,228.04,Paid,3.0
CUST-00279,Commercial,2024-08-03,2024-08,62035.0,201.1,Paid,3.0
CUST-00280,Residential,2024-01-28,2024-01,6500.0,31.25,Paid,2.5
CUST-00280,Residential,2024-02-05,2024-02,6566.0,31.41,Paid,2.5
CUST-00280,Residential,2024-03-17,2024-03,26905.0,82.26,Paid,2.5
CUST-00280,Residential,2024-04-28,2024-04,2258.0,20.64,Paid,2.5
CUST-00280,Residential,2024-05-05,2024-05,6352.0,30.88,Paid,2.5
CUST-00280,Residential,2024-06-05,2024-06,10656.0,41.64,Paid,2.5
CUST-00280,Residential,2024-07-27,2024-07,45390.0,128.48,Paid,2.5
CUST-00280,Residential,2024-08-25,2024-08,11260.0,43.15,Paid,2.5
CUST-00281,Residential,2024-01-27,2024-01,10167.0,40.42,Paid,2.5
CUST-00281,Residential,2024-02-05,2024-02,9045.0,37.61,Paid,2.5
CUST-00281,Residential,2024-03-24,2024-03,10100.0,40.25,Paid,2.5
CUST-00281,Residential,2024-04-27,2024-04,11558.0,43.89,Paid,2.5
CUST-00281,Residential,2024-05-12,2024-05,11633.0,44.08,Paid,2.5
CUST-00281,Residential,2024-06-24,2024-06,12442.0,46.1,Paid,2.5
CUST-00281,Residential,2024-07-18,2024-07,12133.0,45.33,Paid,2.5
CUST-00281,Residential,2024-08-07,2024-08,15017.0,52.54,Paid,2.5
CUST-00282,Residential,2024-01-27,2024-01,11216.0,43.04,Paid,2.5
CUST-00282,Residential,2024-02-10,2024-02,10527.0,41.32,Overdue,2.5
CUST-00282,Residential,2024-03-22,2024-03,10004.0,40.01,Paid,2.5
CUST-00282,Residential,2024-04-16,2024-04,9067.0,37.67,Pending,2.5
CUST-00282,Residential,2024-05-26,2024-05,12592.0,46.48,Overdue,2.5
CUST-00282,Residential,2024-06-21,2024-06,14991.0,52.48,Paid,2.5
CUST-00282,Residential,2024-07-15,2024-07,14870.0,52.17,Pending,2.5
CUST-00282,Residential,2024-08-07,2024-08,17529.0,58.82,Paid,2.5
CUST-00283,Commercial,2024-01-11,2024-01,50927.0,167.78,Paid,3.0
CUST-00283,Commercial,2024-02-09,2024-02,55544.0,181.63,Paid,3.0
CUST-00283,Commercial,2024-03-09,2024-03,41475.0,139.42,Paid,3.0
CUST-00283,Commercial,2024-04-08,2024-04,41684.0,140.05,Paid,3.0
CUST-00283,Commercial,2024-05-13,2024-05,47076.0,156.23,Paid,3.0
CUST-00283,Commercial,2024-06-14,2024-06,64340.0,208.02,Paid,3.0
CUST-00283,Commercial,2024-07-18,2024-07,86216.0,273.65,Paid,3.0
CUST-00283,Commercial,2024-08-16,2024-08,76851.0,245.55,Pending,3.0
CUST-00284,Residential,2024-01-28,2024-01,11983.0,44.96,Paid,2.5
CUST-00284,Residential,2024-02-23,2024-02,12055.0,45.14,Paid,2.5
CUST-00284,Residential,2024-03-22,2024-03,11824.0,44.56,Paid,2.5
CUST-00284,Residential,2024-04-13,2024-04,10178.0,40.44,Paid,2.5
CUST-00284,Residential,2024-05-16,2024-05,11377.0,43.44,Paid,2.5
CUST-00284,Residential,2024-06-19,2024-06,66573.0,181.43,Paid,2.5
CUST-00284,Residential,2024-07-17,2024-07,12492.0,46.23,Paid,2.5
CUST-00284,Residential,2024-08-01,2024-08,15483.0,53.71,Paid,2.5
CUST-00285,Residential,2024-01-01,2024-01,4358.0,25.89,Paid,2.5
CUST-00285,Residential,2024-02-13,2024-02,3994.0,24.98,Paid,2.5
CUST-00285,Residential,2024-03-12,2024-03,4839.0,27.1,Paid,2.5
CUST-00285,Residential,2024-04-23,2024-04,5059.0,27.65,Paid,2.5
CUST-00285,Residential,2024-05-04,2024-05,5209.0,28.02,Overdue,2.5
CUST-00285,Residential,2024-06-01,2024-06,5742.0,29.36,Paid,2.5
CUST-00285,Residential,2024-07-02,2024-07,5883.0,29.71,Paid,2.5
CUST-00285,Residential,2024-08-17,2024-08,6705.0,31.76,Paid,2.5
CUST-00286,Residential,2024-01-21,2024-01,5027.0,27.57,Paid,2.5
CUST-00286,Residential,2024-02-26,2024-02,4843.0,27.11,Paid,2.5
CUST-00286,Residential,2024-03-06,2024-03,5036.0,27.59,Paid,2.5
CUST-00286,Residential,2024-04-03,2024-04,3838.0,24.59,Paid,2.5
CUST-00286,Residential,2024-05-06,2024-05,5118.0,27.79,Paid,2.5
CUST-00286,Residential,2024-06-15,2024-06,5164.0,27.91,Paid,2.5
CUST-00286,Residential,2024-07-15,2024-07,2989.0,22.47,Pending,2.5
CUST-00286,Residential,2024-08-09,2024-08,7195.0,32.99,Paid,2.5
CUST-00287,Commercial,2024-01-27,2024-01,40131.0,135.39,Paid,3.0
CUST-00287,Commercial,2024-02-20,2024-02,40247.0,135.74,Paid,3.0
CUST-00287,Commercial,2024-03-17,2024-03,44929.0,149.79,Pending,3.0
CUST-00287,Commercial,2024-04-02,2024-04,31149.0,108.45,Paid,3.0
CUST-00287,Commercial,2024-05-08,2024-05,37999.0,129.0,Paid,3.0
CUST-00287,Commercial,2024-06-25,2024-06,49993.0,164.98,Paid,3.0
CUST-00287,Commercial,2024-07-10,2024-07,45973.0,152.92,Paid,3.0
CUST-00287,Commercial,2024-08-27,2024-08,54970.0,179.91,Pending,3.0
CUST-00288,Commercial,2024-01-22,2024-01,17924.0,68.77,Pending,3.0
CUST-00288,Commercial,2024-02-22,2024-02,17929.0,68.79,Paid,3.0
CUST-00288,Commercial,2024-03-24,2024-03,18664.0,70.99,Paid,3.0
CUST-00288,Commercial,2024-04-19,2024-04,19820.0,74.46,Paid,3.0
CUST-00288,Commercial,2024-05-03,2024-05,22190.0,81.57,Pending,3.0
CUST-00288,Commercial,2024-06-02,2024-06,30635.0,106.91,Pending,3.0
CUST-00288,Commercial,2024-07-23,2024-07,25515.0,91.54,Paid,3.0
CUST-00288,Commercial,2024-08-07,2024-08,33661.0,115.98,Paid,3.0
CUST-00289,Residential,2024-01-17,2024-01,6599.0,31.5,Paid,2.5
CUST-00289,Residential,2024-02-15,2024-02,5851.0,29.63,Pending,2.5
CUST-00289,Residential,2024-03-11,2024-03,6173.0,30.43,Paid,2.5
CUST-00289,Residential,2024-04-08,2024-04,5309.0,28.27,Paid,2.5
CUST-00289,Residential,2024-05-26,2024-05,5290.0,28.23,Paid,2.5
CUST-00289,Residential,2024-06-02,2024-06,8941.0,37.35,Paid,2.5
CUST-00289,Residential,2024-07-11,2024-07,9576.0,38.94,Paid,2.5
CUST-00289,Residential,2024-08-22,2024-08,9926.0,39.81,Paid,2.5
CUST-00290,Residential,2024-01-24,2024-01,10136.0,40.34,Paid,2.5
CUST-00290,Residential,2024-02-02,2024-02,8377.0,35.94,Paid,2.5
CUST-00290,Residential,2024-03-05,2024-03,8748.0,36.87,Paid,2.5
CUST-00290,Residential,2024-04-26,2024-04,1723.0,19.31,Paid,2.5
CUST-00290,Residential,2024-05-04,2024-05,8661.0,36.65,Paid,2.5
CUST-00290,Residential,2024-06-01,2024-06,12615.0,46.54,Paid,2.5
CUST-00290,Residential,2024-07-13,2024-07,10022.0,40.05,Pending,2.5
CUST-00290,Residential,2024-08-06,2024-08,11347.0,43.37,Paid,2.5
CUST-00291,Industrial,2024-01-11,2024-01,240092.0,687.26,Paid,2.8
CUST-00291,Industrial,2024-02-19,2024-02,238752.0,683.51,Paid,2.8
CUST-00291,Industrial,2024-03-03,2024-03,213901.0,613.92,Overdue,2.8
CUST-00291,Industrial,2024-04-12,2024-04,184764.0,532.34,Pending,2.8
CUST-00291,Industrial,2024-05-06,2024-05,195740.0,563.07,Paid,2.8
CUST-00291,Industrial,2024-06-01,2024-06,294609.0,839.9,Paid,2.8
CUST-00291,Industrial,2024-07-17,2024-07,335756.0,955.12,Paid,2.8
CUST-00291,Industrial,2024-08-14,2024-08,336523.0,957.26,Paid,2.8
CUST-00292,Residential,2024-01-12,2024-01,4073.0,25.18,Pending,2.5
CUST-00292,Residential,2024-02-09,2024-02,4297.0,25.74,Paid,2.5
CUST-00292,Residential,2024-03-12,2024-03,3233.0,23.08,Overdue,2.5
CUST-00292,Residential,2024-04-04,2024-04,1863.0,19.66,Paid,2.5
CUST-00292,Residential,2024-05-12,2024-05,1095.0,17.74,Overdue,2.5
CUST-00292,Residential,2024-06-15,2024-06,6629.0,31.57,Paid,2.5
CUST-00292,Residential,2024-07-16,2024-07,4448.0,26.12,Paid,2.5
CUST-00292,Residential,2024-08-07,2024-08,5851.0,29.63,Overdue,2.5
CUST-00293,Residential,2024-01-01,2024-01,3685.0,24.21,Paid,2.5
CUST-00293,Residential,2024-02-28,2024-02,1703.0,19.26,Paid,2.5
CUST-00293,Residential,2024-03-27,2024-03,4066.0,25.17,Paid,2.5
CUST-00293,Residential,2024-04-13,2024-04,3017.0,22.54,Paid,2.5
CUST-00293,Residential,2024-05-17,2024-05,3313.0,23.28,Paid,2.5
CUST-00293,Residential,2024-06-05,2024-06,5213.0,28.03,Overdue,2.5
CUST-00293,Residential,2024-07-19,2024-07,5504.0,28.76,Pending,2.5
CUST-00293,Residential,2024-08-03,2024-08,4486.0,26.22,Paid,2.5
CUST-00294,Residential,2024-01-28,2024-01,7688.0,34.22,Paid,2.5
CUST-00294,Residential,2024-02-10,2024-02,5984.0,29.96,Paid,2.5
CUST-00294,Residential,2024-03-27,2024-03,6014.0,30.03,Paid,2.5
CUST-00294,Residential,2024-04-04,2024-04,6200.0,30.5,Paid,2.5
CUST-00294,Residential,2024-05-06,2024-05,7645.0,34.11,Paid,2.5
CUST-00294,Residential,2024-06-20,2024-06,9056.0,37.64,Paid,2.5
CUST-00294,Residential,2024-07-24,2024-07,12430.0,46.07,Paid,2.5
CUST-00294,Residential,2024-08-02,2024-08,12265.0,45.66,Paid,2.5
CUST-00295,Industrial,2024-01-04,2024-01,233730.0,669.44,Paid,2.8
CUST-00295,Industrial,2024-02-02,2024-02,180744.0,521.08,Paid,2.8
CUST-00295,Industrial,2024-03-14,2024-03,93752.0,277.5,Paid,2.8
CUST-00295,Industrial,2024-04-21,2024-04,213823.0,613.7,Overdue,2.8
CUST-00295,Industrial,2024-05-21,2024-05,247506.0,708.02,Paid,2.8
CUST-00295,Industrial,2024-06-01,2024-06,352547.0,1002.13,Pending,2.8
CUST-00295,Industrial,2024-07-03,2024-07,347797.0,988.83,Paid,2.8
CUST-00295,Industrial,2024-08-16,2024-08,251723.0,719.82,Overdue,2.8
CUST-00296,Residential,2024-01-07,2024-01,8768.0,36.92,Paid,2.5
CUST-00296,Residential,2024-02-01,2024-02,10984.0,42.46,Overdue,2.5
CUST-00296,Residential,2024-03-10,2024-03,10222.0,40.55,Paid,2.5
CUST-00296,Residential,2024-04-06,2024-04,10780.0,41.95,Paid,2.5
CUST-00296,Residential,2024-05-25,2024-05,10201.0,40.5,Paid,2.5
CUST-00296,Residential,2024-06-04,2024-06,14923.0,52.31,Paid,2.5
CUST-00296,Residential,2024-07-08,2024-07,11511.0,43.78,Paid,2.5
CUST-00296,Residential,2024-08-17,2024-08,53824.0,149.56,Overdue,2.5
CUST-00297,Residential,2024-01-11,2024-01,3237.0,23.09,Paid,2.5
CUST-00297,Residential,2024-02-03,2024-02,3250.0,23.12,Paid,2.5
CUST-00297,Residential,2024-03-10,2024-03,3024.0,22.56,Paid,2.5
CUST-00297,Residential,2024-04-07,2024-04,4048.0,25.12,Paid,2.5
CUST-00297,Residential,2024-05-09,2024-05,2774.0,21.94,Paid,2.5
CUST-00297,Residential,2024-06-12,2024-06,4237.0,25.59,Paid,2.5
CUST-00297,Residential,2024-07-01,2024-07,5969.0,29.92,Paid,2.5
CUST-00297,Residential,2024-08-22,2024-08,5118.0,27.8,Paid,2.5
CUST-00298,Commercial,2024-01-17,2024-01,31250.0,108.75,Paid,3.0
CUST-00298,Commercial,2024-02-18,2024-02,30244.0,105.73,Paid,3.0
CUST-00298,Commercial,2024-03-18,2024-03,30157.0,105.47,Paid,3.0
CUST-00298,Commercial,2024-04-22,2024-04,28549.0,100.65,Paid,3.0
CUST-00298,Commercial,2024-05-21,2024-05,30450.0,106.35,Paid,3.0
CUST-00298,Commercial,2024-06-19,2024-06,49303.0,162.91,Paid,3.0
CUST-00298,Commercial,2024-07-17,2024-07,36367.0,124.1,Paid,3.0
CUST-00298,Commercial,2024-08-23,2024-08,45441.0,151.32,Paid,3.0
CUST-00299,Commercial,2024-01-05,2024-01,14495.0,58.49,Paid,3.0
CUST-00299,Commercial,2024-02-12,2024-02,18163.0,69.49,Paid,3.0
CUST-00299,Commercial,2024-03-25,2024-03,13748.0,56.24,Paid,3.0
CUST-00299,Commercial,2024-04-04,2024-04,16579.0,64.74,Paid,3.0
CUST-00299,Commercial,2024-05-25,2024-05,12672.0,53.02,Paid,3.0
CUST-00299,Commercial,2024-06-04,2024-06,18137.0,69.41,Paid,3.0
CUST-00299,Commercial,2024-07-22,2024-07,24481.0,88.44,Paid,3.0
CUST-00299,Commercial,2024-08-21,2024-08,17328.0,66.98,Paid,3.0
CUST-00300,Residential,2024-01-19,2024-01,6989.0,32.47,Paid,2.5
CUST-00300,Residential,2024-02-04,2024-02,7726.0,34.31,Paid,2.5
CUST-00300,Residential,2024-03-24,2024-03,7467.0,33.67,Paid,2.5
CUST-00300,Residential,2024-04-03,2024-04,7561.0,33.9,Paid,2.5
CUST-00300,Residential,2024-05-09,2024-05,7792.0,34.48,Paid,2.5
CUST-00300,Residential,2024-06-01,2024-06,8140.0,35.35,Paid,2.5
CUST-00300,Residential,2024-07-24,2024-07,10108.0,40.27,Paid,2.5
CUST-00300,Residential,2024-08-20,2024-08,10702.0,41.75,Overdue,2.5
CUST-00301,Residential,2024-01-14,2024-01,10161.0,40.4,Paid,2.5
CUST-00301,Residential,2024-02-03,2024-02,9900.0,39.75,Paid,2.5
CUST-00301,Residential,2024-03-13,2024-03,10731.0,41.83,Paid,2.5
CUST-00301,Residential,2024-04-02,2024-04,12324.0,45.81,Paid,2.5
CUST-00301,Residential,2024-05-04,2024-05,8482.0,36.2,Paid,2.5
CUST-00301,Residential,2024-06-03,2024-06,14204.0,50.51,Pending,2.5
CUST-00301,Residential,2024-07-06,2024-07,12760.0,46.9,Pending,2.5
CUST-00301,Residential,2024-08-23,2024-08,12116.0,45.29,Paid,2.5
CUST-00302,Residential,2024-01-05,2024-01,4527.0,26.32,Pending,2.5
CUST-00302,Residential,2024-02-14,2024-02,4693.0,26.73,Paid,2.5
CUST-00302,Residential,2024-03-19,2024-03,4858.0,27.15,Paid,2.5
CUST-00302,Residential,2024-04-24,2024-04,3489.0,23.72,Paid,2.5
CUST-00302,Residential,2024-05-06,2024-05,4491.0,26.23,Paid,2.5
CUST-00302,Residential,2024-06-08,2024-06,5030.0,27.58,Paid,2.5
CUST-00302,Residential,2024-07-11,2024-07,6167.0,30.42,Paid,2.5
CUST-00302,Residential,2024-08-12,2024-08,6928.0,32.32,Paid,2.5
CUST-00303,Residential,2024-01-10,2024-01,5628.0,29.07,Paid,2.5
CUST-00303,Residential,2024-02-26,2024-02,1915.0,19.79,Paid,2.5
CUST-00303,Residential,2024-03-08,2024-03,3974.0,24.93,Paid,2.5
CUST-00303,Residential,2024-04-17,2024-04,4696.0,26.74,Paid,2.5
CUST-00303,Residential,2024-05-24,2024-05,5002.0,27.51,Paid,2.5
CUST-00303,Residential,2024-06-25,2024-06,7704.0,34.26,Overdue,2.5
CUST-00303,Residential,2024-07-06,2024-07,6035.0,30.09,Paid,2.5
CUST-00303,Residential,2024-08-02,2024-08,5807.0,29.52,Paid,2.5
CUST-00304,Residential,2024-01-20,2024-01,5362.0,28.4,Paid,2.5
CUST-00304,Residential,2024-02-24,2024-02,6223.0,30.56,Overdue,2.5
CUST-00304,Residential,2024-03-22,2024-03,2019.0,20.05,Paid,2.5
CUST-00304,Residential,2024-04-10,2024-04,4994.0,27.49,Paid,2.5
CUST-00304,Residential,2024-05-03,2024-05,6370.0,30.92,Paid,2.5
CUST-00304,Residential,2024-06-22,2024-06,7719.0,34.3,Paid,2.5
CUST-00304,Residential,2024-07-28,2024-07,7400.0,33.5,Paid,2.5
CUST-00304,Residential,2024-08-14,2024-08,7790.0,34.48,Paid,2.5
CUST-00305,Residential,2024-01-19,2024-01,3440.0,23.6,Pending,2.5
CUST-00305,Residential,2024-02-17,2024-02,4052.0,25.13,Paid,2.5
CUST-00305,Residential,2024-03-12,2024-03,3476.0,23.69,Paid,2.5
CUST-00305,Residential,2024-04-19,2024-04,3232.0,23.08,Paid,2.5
CUST-00305,Residential,2024-05-14,2024-05,1676.0,19.19,Paid,2.5
CUST-00305,Residential,2024-06-21,2024-06,5353.0,28.38,Overdue,2.5
CUST-00305,Residential,2024-07-02,2024-07,6735.0,31.84,Pending,2.5
CUST-00305,Residential,2024-08-05,2024-08,4738.0,26.84,Paid,2.5
CUST-00306,Residential,2024-01-09,2024-01,7955.0,34.89,Paid,2.5
CUST-00306,Residential,2024-02-26,2024-02,8766.0,36.92,Paid,2.5
CUST-00306,Residential,2024-03-24,2024-03,7764.0,34.41,Paid,2.5
CUST-00306,Residential,2024-04-19,2024-04,9726.0,39.32,Paid,2.5
CUST-00306,Residential,2024-05-23,2024-05,11205.0,43.01,Paid,2.5
CUST-00306,Residential,2024-06-02,2024-06,14577.0,51.44,Paid,2.5
CUST-00306,Residential,2024-07-07,2024-07,12338.0,45.85,Paid,2.5
CUST-00306,Residential,2024-08-02,2024-08,13306.0,48.27,Paid,2.5
CUST-00307,Commercial,2024-01-07,2024-01,15501.0,61.5,Paid,3.0
CUST-00307,Commercial,2024-02-09,2024-02,19452.0,73.36,Paid,3.0
CUST-00307,Commercial,2024-03-16,2024-03,15088.0,60.26,Paid,3.0
CUST-00307,Commercial,2024-04-19,2024-04,15460.0,61.38,Paid,3.0
CUST-00307,Commercial,2024-05-02,2024-05,14491.0,58.47,Paid,3.0
CUST-00307,Commercial,2024-06-10,2024-06,24927.0,89.78,Paid,3.0
CUST-00307,Commercial,2024-07-15,2024-07,25478.0,91.43,Paid,3.0
CUST-00307,Commercial,2024-08-25,2024-08,27874.0,98.62,Paid,3.0
CUST-00308,Residential,2024-01-25,2024-01,2141.0,20.35,Paid,2.5
CUST-00308,Residential,2024-02-18,2024-02,5017.0,27.54,Paid,2.5
CUST-00308,Residential,2024-03-18,2024-03,5589.0,28.97,Paid,2.5
CUST-00308,Residential,2024-04-05,2024-04,6625.0,31.56,Paid,2.5
CUST-00308,Residential,2024-05-15,2024-05,5338.0,28.34,Paid,2.5
CUST-00308,Residential,2024-06-19,2024-06,9161.0,37.9,Overdue,2.5
